"","Subject","prev_experience","curr_experience","stress_memory","num_weights","dev","time","sum_prev_curr"
"973","NYU141",3.16666666666667,3.33333333333333,3.33333333333333,6,0.166666666666667,3,6.5
"974","NYU146",3.33333333333333,1.41666666666667,3.16666666666667,6,-0.166666666666667,3,4.75
"975","NYU148",2.54166666666667,1.91666666666667,3.58333333333333,6,1.04166666666667,3,4.45833333333333
"976","NYU149",2.83333333333333,3.58333333333333,4,6,1.16666666666667,3,6.41666666666667
"977","NYU150",3,3.58333333333333,3.91666666666667,6,0.916666666666667,3,6.58333333333333
"978","NYU152",1.66666666666667,1.83333333333333,4.16666666666667,6,2.5,3,3.5
"979","NYU153",4.5,2.33333333333333,4,6,-0.5,3,6.83333333333333
"980","NYU154",3.83333333333333,3.33333333333333,4.25,6,0.416666666666667,3,7.16666666666667
"981","NYU156",3.33333333333333,3.33333333333333,3.83333333333333,6,0.5,3,6.66666666666667
"982","NYU161",2.83333333333333,1.33333333333333,2.66666666666667,6,-0.166666666666667,3,4.16666666666667
"983","NYU162",3,2.16666666666667,5,6,2,3,5.16666666666667
"984","NYU165",3.5,3.16666666666667,4.08333333333333,6,0.583333333333333,3,6.66666666666667
"985","NYU169",3.5,3.83333333333333,4,6,0.5,3,7.33333333333333
"986","NYU170",4.5,4.16666666666667,5,6,0.5,3,8.66666666666667
"987","NYU173",3.16666666666667,1,3.66666666666667,6,0.5,3,4.16666666666667
"988","NYU178",4.16666666666667,2.41666666666667,3.5,6,-0.666666666666667,3,6.58333333333333
"989","NYU179",3.75,2.41666666666667,4.16666666666667,6,0.416666666666667,3,6.16666666666667
"990","NYU181",4.83333333333333,4.5,5,6,0.166666666666667,3,9.33333333333333
"991","NYU183",3.16666666666667,NA,3.66666666666667,6,0.5,3,NA
"992","NYU184",3.66666666666667,3.83333333333333,3.75,6,0.0833333333333333,3,7.5
"993","NYU192",3.16666666666667,2.83333333333333,4.16666666666667,6,1,3,6
"994","NYU195",4.33333333333333,3.16666666666667,3.5,6,-0.833333333333333,3,7.5
"995","NYU202",3,2.16666666666667,3.5,6,0.5,3,5.16666666666667
"996","NYU204",3,2,4.5,6,1.5,3,5
"997","NYU206",2.83333333333333,3,2.33333333333333,6,-0.5,3,5.83333333333333
"998","NYU209",3.5,2.75,3.5,6,0,3,6.25
"999","NYU211",3.83333333333333,3,4.16666666666667,6,0.333333333333333,3,6.83333333333333
"1000","NYU213",2.16666666666667,2.66666666666667,3.58333333333333,6,1.41666666666667,3,4.83333333333333
"1001","NYU216",3.16666666666667,2.66666666666667,4.5,6,1.33333333333333,3,5.83333333333333
"1002","NYU219",4.66666666666667,3.83333333333333,4.33333333333333,6,-0.333333333333333,3,8.5
"1003","NYU220",2.75,1.5,3.5,6,0.75,3,4.25
"1004","NYU221",4.16666666666667,3.83333333333333,4.5,6,0.333333333333333,3,8
"1005","NYU222",3.5,3,4,6,0.5,3,6.5
"1006","NYU223",3.91666666666667,3.41666666666667,5,6,1.08333333333333,3,7.33333333333333
"1007","NYU227",4.33333333333333,1.83333333333333,3.66666666666667,6,-0.666666666666667,3,6.16666666666667
"1008","NYU228",4,4.08333333333333,4.25,6,0.25,3,8.08333333333333
"1009","NYU229",4,2.16666666666667,4.33333333333333,6,0.333333333333333,3,6.16666666666667
"1010","NYU233",2.16666666666667,1.83333333333333,2.66666666666667,6,0.5,3,4
"1011","NYU238",3.83333333333333,2.16666666666667,4,6,0.166666666666667,3,6
"1012","NYU250",4,4.41666666666667,4.41666666666667,6,0.416666666666667,3,8.41666666666667
"1013","NYU253",3,2,3.33333333333333,6,0.333333333333333,3,5
"1014","NYU260",1.83333333333333,2.16666666666667,3.66666666666667,6,1.83333333333333,3,4
"1015","NYU261",4,5,5,6,1,3,9
"1016","NYU262",3,2.5,3.66666666666667,6,0.666666666666667,3,5.5
"1017","NYU264",2.625,1.95833333333333,4.66666666666667,6,2.04166666666667,3,4.58333333333333
"1018","NYU267",4.5,3.5,4.33333333333333,6,-0.166666666666667,3,8
"1019","NYU269",4.83333333333333,3.83333333333333,5,6,0.166666666666667,3,8.66666666666667
"1020","NYU270",4.16666666666667,3.08333333333333,3.58333333333333,6,-0.583333333333333,3,7.25
"1021","NYU272",2.66666666666667,2.41666666666667,3.66666666666667,6,1,3,5.08333333333333
"1022","NYU274",3.33333333333333,2,4.33333333333333,6,1,3,5.33333333333333
"1023","NYU284",4.08333333333333,3.16666666666667,5,6,0.916666666666667,3,7.25
"1024","NYU285",3.16666666666667,2,3.41666666666667,6,0.25,3,5.16666666666667
"1025","NYU286",3,2.5,3.33333333333333,6,0.333333333333333,3,5.5
"1026","NYU288",2,1.66666666666667,4.16666666666667,6,2.16666666666667,3,3.66666666666667
"1027","NYU289",3.83333333333333,3.58333333333333,3.83333333333333,6,0,3,7.41666666666667
"1028","NYU290",3.91666666666667,2.20833333333333,2.75,6,-1.16666666666667,3,6.125
"1029","NYU291",3.5,3.25,4.08333333333333,6,0.583333333333333,3,6.75
"1030","NYU293",4.16666666666667,3,3.75,6,-0.416666666666667,3,7.16666666666667
"1031","NYU294",3.83333333333333,1.83333333333333,3.33333333333333,6,-0.5,3,5.66666666666667
"1032","NYU298",3.41666666666667,2,4.33333333333333,6,0.916666666666667,3,5.41666666666667
"1033","NYU300",3.83333333333333,1.16666666666667,4.16666666666667,6,0.333333333333333,3,5
"1034","NYU301",3.83333333333333,3.66666666666667,3.91666666666667,6,0.0833333333333333,3,7.5
"1035","NYU302",3.83333333333333,3,3,6,-0.833333333333333,3,6.83333333333333
"1036","NYU308",3,2.33333333333333,4.16666666666667,6,1.16666666666667,3,5.33333333333333
"1037","NYU311",3.33333333333333,2.33333333333333,4.66666666666667,6,1.33333333333333,3,5.66666666666667
"1038","NYU312",4.33333333333333,3.58333333333333,4,6,-0.333333333333333,3,7.91666666666667
"1039","NYU313",3.58333333333333,2.33333333333333,3.66666666666667,6,0.0833333333333333,3,5.91666666666667
"1040","NYU314",3.91666666666667,2.66666666666667,3.33333333333333,6,-0.583333333333333,3,6.58333333333333
"1041","NYU321",3.16666666666667,2.75,3.33333333333333,6,0.166666666666667,3,5.91666666666667
"1042","NYU322",3.83333333333333,4.83333333333333,4.66666666666667,6,0.833333333333333,3,8.66666666666667
"1043","NYU323",3.41666666666667,3.16666666666667,3.75,6,0.333333333333333,3,6.58333333333333
"1044","NYU332",4.54166666666667,3.91666666666667,4.25,6,-0.291666666666667,3,8.45833333333333
"1045","STAN004",4.16666666666667,NA,4.33333333333333,6,0.166666666666667,3,NA
"1046","STAN012",2.33333333333333,1.33333333333333,3.33333333333333,6,1,3,3.66666666666667
"1047","STAN013",3.66666666666667,1.5,3.75,6,0.0833333333333333,3,5.16666666666667
"1048","STAN016",2.95833333333333,2.33333333333333,3.91666666666667,6,0.958333333333333,3,5.29166666666667
"1049","STAN021",2.66666666666667,1.66666666666667,3.5,6,0.833333333333333,3,4.33333333333333
"1050","STAN022",3.66666666666667,3.66666666666667,4.75,6,1.08333333333333,3,7.33333333333333
"1051","STAN025",3.16666666666667,2.91666666666667,3.83333333333333,6,0.666666666666667,3,6.08333333333333
"1052","STAN026",4.16666666666667,3.58333333333333,4.33333333333333,6,0.166666666666667,3,7.75
"1053","STAN027",1.83333333333333,2.25,3.91666666666667,6,2.08333333333333,3,4.08333333333333
"1054","STAN029",3,2,4.16666666666667,6,1.16666666666667,3,5
"1055","STAN030",3.33333333333333,3.5,3.91666666666667,6,0.583333333333333,3,6.83333333333333
"1056","STAN036",3.33333333333333,3.75,4.25,6,0.916666666666667,3,7.08333333333333
"1057","STAN040",3.33333333333333,1.83333333333333,3.08333333333333,6,-0.25,3,5.16666666666667
"1058","STAN049",3.5,3.41666666666667,4.33333333333333,6,0.833333333333333,3,6.91666666666667
"1059","STAN089",2.08333333333333,1,1.58333333333333,6,-0.5,3,3.08333333333333
"1060","STAN090",4.16666666666667,3.75,3.83333333333333,6,-0.333333333333333,3,7.91666666666667
"1061","STAN092",4.16666666666667,4,3.75,6,-0.416666666666667,3,8.16666666666667
"1062","STAN094",3.33333333333333,3.83333333333333,3.75,6,0.416666666666667,3,7.16666666666667
"1063","STAN095",2.16666666666667,1,2.08333333333333,6,-0.0833333333333333,3,3.16666666666667
"1064","STAN103",4.5,3,3.33333333333333,6,-1.16666666666667,3,7.5
"1065","STAN105",2.25,1.5,3,6,0.75,3,3.75
"1066","STAN112",2.83333333333333,NA,3.16666666666667,6,0.333333333333333,3,NA
"1067","STAN115",2.33333333333333,1,3,6,0.666666666666667,3,3.33333333333333
"1068","STAN116",2.2,2.3,3.9,5,1.7,3,4.5
"1069","STAN132",4,3.41666666666667,4.5,6,0.5,3,7.41666666666667
"1070","STAN135",2.875,3.08333333333333,3.08333333333333,6,0.208333333333333,3,5.95833333333333
"1071","STAN140",4.66666666666667,4.33333333333333,4.25,6,-0.416666666666667,3,9
"1072","STAN149",3.91666666666667,4.66666666666667,4.66666666666667,6,0.75,3,8.58333333333333
"1073","STAN151",3.83333333333333,2.66666666666667,4.66666666666667,6,0.833333333333333,3,6.5
"1074","STLC007",5,3.66666666666667,4.33333333333333,6,-0.666666666666667,3,8.66666666666667
"1075","STLC010",4.66666666666667,5,5,6,0.333333333333333,3,9.66666666666667
"1076","STLC013",4.33333333333333,4,4.33333333333333,6,0,3,8.33333333333333
"1077","STLC015",4.16666666666667,3,3.5,6,-0.666666666666667,3,7.16666666666667
"1078","STLC022",2,1.41666666666667,2.33333333333333,6,0.333333333333333,3,3.41666666666667
"1079","STLC024",3.33333333333333,3.25,3.25,6,-0.0833333333333333,3,6.58333333333333
"1080","STLC033",4.16666666666667,2.5,4.5,6,0.333333333333333,3,6.66666666666667
"1081","STLC060",2,1.66666666666667,3.33333333333333,6,1.33333333333333,3,3.66666666666667
"1082","STLC063",1.33333333333333,1.91666666666667,1.75,6,0.416666666666667,3,3.25
"1083","STLC073",3.23333333333333,2.91666666666667,4.16666666666667,6,0.933333333333333,3,6.15
"1084","STLC082",2.66666666666667,2,3.20833333333333,6,0.541666666666667,3,4.66666666666667
"1085","STLC086",3.5,3.33333333333333,4.5,6,1,3,6.83333333333333
"1086","STLM002",4,2.5,5,6,1,3,6.5
"1087","STLM003",4.16666666666667,4.45833333333333,4.5,6,0.333333333333333,3,8.625
"1088","STLM005",4.33333333333333,2,2.33333333333333,6,-2,3,6.33333333333333
"1089","STLM007",3.33333333333333,1.5,3.5,6,0.166666666666667,3,4.83333333333333
"1090","STLM008",3.58333333333333,2,3.33333333333333,6,-0.25,3,5.58333333333333
"1091","STLM010",3.94166666666667,3.54166666666667,3.70833333333333,6,-0.233333333333333,3,7.48333333333333
"1092","STLM011",4.33333333333333,3.25,4.5,6,0.166666666666667,3,7.58333333333333
"1093","STLM014",4.16666666666667,3.16666666666667,5,6,0.833333333333333,3,7.33333333333333
"1094","STLM015",4.33333333333333,3.83333333333333,4.5,6,0.166666666666667,3,8.16666666666667
"1095","STLM017",3.5,1.83333333333333,3.5,6,0,3,5.33333333333333
"1096","STLM019",4.33333333333333,5,5,6,0.666666666666667,3,9.33333333333333
"1097","STLM020",5,4,5,5,0,3,9
"1098","STLM025",4.16666666666667,3.33333333333333,4,6,-0.166666666666667,3,7.5
"1099","STLM027",2.66666666666667,2.33333333333333,4,6,1.33333333333333,3,5
"1100","STLM029",4.33333333333333,2,4,6,-0.333333333333333,3,6.33333333333333
"1101","STLM031",3.16666666666667,2.08333333333333,3.83333333333333,6,0.666666666666667,3,5.25
"1102","STLM032",2.5,2.5,2.33333333333333,6,-0.166666666666667,3,5
"1103","STLM034",3.66666666666667,3.5,3.5,6,-0.166666666666667,3,7.16666666666667
"1104","STLM039",3.16666666666667,1.5,2.16666666666667,6,-1,3,4.66666666666667
"1105","STLM041",3.16666666666667,1.66666666666667,2.66666666666667,6,-0.5,3,4.83333333333333
"1106","STLM042",2.83333333333333,2.54166666666667,4,6,1.16666666666667,3,5.375
"1107","STLM043",4.66666666666667,4.20833333333333,5,6,0.333333333333333,3,8.875
"1108","STLM044",5,3.16666666666667,4.25,6,-0.75,3,8.16666666666667
"1109","STLM045",3,2.16666666666667,3,6,0,3,5.16666666666667
"1110","STLM046",3.66666666666667,2.41666666666667,3.83333333333333,6,0.166666666666667,3,6.08333333333333
"1111","STLM051",4.5,3.83333333333333,4.5,6,0,3,8.33333333333333
"1112","STLM052",2.83333333333333,3.16666666666667,4.16666666666667,6,1.33333333333333,3,6
"1113","STLM056",3.83333333333333,3.33333333333333,4.16666666666667,6,0.333333333333333,3,7.16666666666667
"1114","STLM060",2.83333333333333,3.5,5,6,2.16666666666667,3,6.33333333333333
"1115","STLM062",2.16666666666667,1.5,3.83333333333333,6,1.66666666666667,3,3.66666666666667
"1116","STLM064",4,2.66666666666667,2.5,6,-1.5,3,6.66666666666667
"1117","STLM067",2.83333333333333,2,2.83333333333333,6,0,3,4.83333333333333
"1118","STLM070",3.29166666666667,1.91666666666667,3.41666666666667,6,0.125,3,5.20833333333333
"1119","STLM074",3.5,3.54166666666667,3.625,6,0.125,3,7.04166666666667
"1120","STLM076",4,4.16666666666667,5,6,1,3,8.16666666666667
"1121","STLM080",3.16666666666667,2.33333333333333,2.66666666666667,6,-0.5,3,5.5
"1122","STLM081",4.33333333333333,3.95833333333333,4.33333333333333,6,0,3,8.29166666666667
"1123","STLM082",3.66666666666667,4,3.33333333333333,6,-0.333333333333333,3,7.66666666666667
"1124","STLM084",3.83333333333333,4.33333333333333,4.5,6,0.666666666666667,3,8.16666666666667
"1125","STLM091",5,4.83333333333333,4.83333333333333,6,-0.166666666666667,3,9.83333333333333
"1126","STLM094",2.83333333333333,3.16666666666667,3.83333333333333,6,1,3,6
"1127","STLM095",4.5,3.16666666666667,4.5,6,0,3,7.66666666666667
"1128","STLM096",4.5,4.83333333333333,5,6,0.5,3,9.33333333333333
"1129","STLM097",3.83333333333333,2.5,3.83333333333333,6,0,3,6.33333333333333
"1130","STLM100",4.16666666666667,3.41666666666667,3.5,6,-0.666666666666667,3,7.58333333333333
"1131","STLM106",3.5,3.66666666666667,3.66666666666667,6,0.166666666666667,3,7.16666666666667
"1132","STLM107",3.66666666666667,2.5,3.5,6,-0.166666666666667,3,6.16666666666667
"1133","STLM108",4.58333333333333,5,5,6,0.416666666666667,3,9.58333333333333
"1134","STLM110",3.66666666666667,2.33333333333333,3.16666666666667,6,-0.5,3,6
"1135","STLM114",1.83333333333333,3.66666666666667,4.16666666666667,6,2.33333333333333,3,5.5
"1136","STLM117",3.625,3.16666666666667,4.66666666666667,6,1.04166666666667,3,6.79166666666667
"1137","STLM118",4,3,4.33333333333333,6,0.333333333333333,3,7
"1138","STLM119",4,4.16666666666667,4,6,0,3,8.16666666666667
"1139","STLM122",4.33333333333333,4,3.83333333333333,6,-0.5,3,8.33333333333333
"1140","STLM125",4.125,3.41666666666667,3.29166666666667,6,-0.833333333333333,3,7.54166666666667
"1141","STLM127",2.75,3.33333333333333,3.33333333333333,6,0.583333333333333,3,6.08333333333333
"1142","STLM131",4.33333333333333,5,5,6,0.666666666666667,3,9.33333333333333
"1143","STLM134",3.83333333333333,3.16666666666667,4.33333333333333,6,0.5,3,7
"1144","STLM135",3.33333333333333,3.5,3.83333333333333,6,0.5,3,6.83333333333333
"1145","STLM137",4.08333333333333,3,3.33333333333333,6,-0.75,3,7.08333333333333
"1146","STLM138",4,4,4.25,6,0.25,3,8
"1147","STLM139",3.33333333333333,2.66666666666667,4.16666666666667,6,0.833333333333333,3,6
"1148","STLM140",3.83333333333333,3.75,4.125,6,0.291666666666667,3,7.58333333333333
"1149","STLM144",3.83333333333333,2.33333333333333,4,6,0.166666666666667,3,6.16666666666667
"1150","STLM145",4.33333333333333,4.5,4.5,6,0.166666666666667,3,8.83333333333333
"1151","STLM146",3.33333333333333,3.58333333333333,4.33333333333333,6,1,3,6.91666666666667
"1152","STLM147",3.66666666666667,1.5,3.5,6,-0.166666666666667,3,5.16666666666667
"1153","STLM150",5,3.33333333333333,3.66666666666667,6,-1.33333333333333,3,8.33333333333333
"1154","STLM153",3.33333333333333,2.66666666666667,3.66666666666667,6,0.333333333333333,3,6
"1155","STLM154",3.83333333333333,4.33333333333333,4,6,0.166666666666667,3,8.16666666666667
"1156","STLM156",4.25,3.5,4.66666666666667,6,0.416666666666667,3,7.75
"1157","STLM158",4.20833333333333,4.45,4.16666666666667,6,-0.0416666666666667,3,8.65833333333333
"1158","STLM159",4,3.83333333333333,3.33333333333333,6,-0.666666666666667,3,7.83333333333333
"1159","STLM160",2.375,1.91666666666667,2.20833333333333,6,-0.166666666666667,3,4.29166666666667
"1160","STLM164",3,3,3.16666666666667,6,0.166666666666667,3,6
"1161","STLM166",3.5,3.5,4.33333333333333,6,0.833333333333333,3,7
"1162","STLM168",1.66666666666667,2,3.25,6,1.58333333333333,3,3.66666666666667
"1163","STLM170",4.5,4.66666666666667,4.83333333333333,6,0.333333333333333,3,9.16666666666667
"1164","STLM171",3.58333333333333,3.66666666666667,4.5,6,0.916666666666667,3,7.25
"1165","STLM172",3,3,3.16666666666667,6,0.166666666666667,3,6
"1166","STLM181",3.66666666666667,3,4.33333333333333,6,0.666666666666667,3,6.66666666666667
"1167","STLM182",2.16666666666667,2.16666666666667,3.66666666666667,6,1.5,3,4.33333333333333
"1168","STLM183",4.83333333333333,4.33333333333333,4.58333333333333,6,-0.25,3,9.16666666666667
"1169","STLM185",2.58333333333333,4,3.66666666666667,6,1.08333333333333,3,6.58333333333333
"1170","STLM187",3.58333333333333,2.16666666666667,3.66666666666667,6,0.0833333333333333,3,5.75
"1171","STLM192",3,2.5,3,6,0,3,5.5
"1172","STLM198",3.33333333333333,3.41666666666667,4.16666666666667,6,0.833333333333333,3,6.75
"1173","STLM201",3.5,3,4.04166666666667,6,0.541666666666667,3,6.5
"1174","STLM202",3.79166666666667,4.33333333333333,4.16666666666667,6,0.375,3,8.125
"1175","STLM207",2.5,3,2.66666666666667,6,0.166666666666667,3,5.5
"1176","STLM208",3.33333333333333,3.66666666666667,4.33333333333333,6,1,3,7
"1177","STLM209",3.25,4.04166666666667,4.5,6,1.25,3,7.29166666666667
"1178","STLM211",3.41666666666667,3.25,4,6,0.583333333333333,3,6.66666666666667
"1179","STLM213",3.33333333333333,3.33333333333333,3,6,-0.333333333333333,3,6.66666666666667
"1180","STLM218",2.5,1.66666666666667,2,6,-0.5,3,4.16666666666667
"1181","STLM219",4,2.83333333333333,3,6,-1,3,6.83333333333333
"1182","UCSC001",3.66666666666667,2.5,4.16666666666667,6,0.5,3,6.16666666666667
"1183","UCSC007",4.33333333333333,3.33333333333333,4.66666666666667,6,0.333333333333333,3,7.66666666666667
"1184","UCSC008",3.83333333333333,2.66666666666667,4.33333333333333,6,0.5,3,6.5
"1185","UCSC016",2.66666666666667,1.66666666666667,2.91666666666667,6,0.25,3,4.33333333333333
"1186","UCSC023",4.33333333333333,2.5,3.91666666666667,6,-0.416666666666667,3,6.83333333333333
"1187","UCSC041",3.5,2.5,2.5,6,-1,3,6
"1188","UCSC042",4,3.29166666666667,3.75,6,-0.25,3,7.29166666666667
"1189","UCSC044",3.66666666666667,3,4.83333333333333,6,1.16666666666667,3,6.66666666666667
"1190","UCSC046",3.33333333333333,3.16666666666667,3.66666666666667,6,0.333333333333333,3,6.5
"1191","UCSC047",3.33333333333333,2.41666666666667,3.58333333333333,6,0.25,3,5.75
"1192","UCSC049",2,1.16666666666667,2.16666666666667,6,0.166666666666667,3,3.16666666666667
"1193","UCSC050",4.33333333333333,1.83333333333333,4.58333333333333,6,0.25,3,6.16666666666667
"1194","UCSC051",3.41666666666667,3.83333333333333,3.5,6,0.0833333333333333,3,7.25
"1195","UCSC061",2.16666666666667,1.08333333333333,1.5,6,-0.666666666666667,3,3.25
"1196","UCSC062",3.83333333333333,3.08333333333333,3.33333333333333,6,-0.5,3,6.91666666666667
"1197","UCSC063",3.33333333333333,3.33333333333333,3.5,6,0.166666666666667,3,6.66666666666667
"1198","UCSC068",2.33333333333333,1.91666666666667,3.91666666666667,6,1.58333333333333,3,4.25
"1199","UCSC072",1.33333333333333,1,1.33333333333333,6,0,3,2.33333333333333
"1200","UCSC073",1.83333333333333,2.75,4.16666666666667,6,2.33333333333333,3,4.58333333333333
"1201","YALE002",3.83333333333333,3.5,4.83333333333333,6,1,3,7.33333333333333
"1202","YALE003",3.66666666666667,2.5,4.16666666666667,6,0.5,3,6.16666666666667
"1203","YALE004",4.08333333333333,2.33333333333333,3.33333333333333,6,-0.75,3,6.41666666666667
"1204","YALE005",2.16666666666667,1.91666666666667,3,6,0.833333333333333,3,4.08333333333333
"1205","YALE007",4,3.5,4.66666666666667,6,0.666666666666667,3,7.5
"1206","YALE008",3.83333333333333,2.41666666666667,3.75,6,-0.0833333333333333,3,6.25
"1207","YALE014",2.16666666666667,2.5,3.83333333333333,6,1.66666666666667,3,4.66666666666667
"1208","YALE016",2.33333333333333,1.66666666666667,3.33333333333333,6,1,3,4
"1209","YALE020",3.33333333333333,1.83333333333333,4,6,0.666666666666667,3,5.16666666666667
"1210","YALE021",3,2.5,3,6,0,3,5.5
"1211","YALE025",2.33333333333333,3,3.33333333333333,6,1,3,5.33333333333333
"1212","YALE030",3.25,2.5,3,6,-0.25,3,5.75
"1213","YALE033",4.33333333333333,3,3.58333333333333,6,-0.75,3,7.33333333333333
"1214","YALE034",4.33333333333333,3.41666666666667,4.66666666666667,6,0.333333333333333,3,7.75
"1215","YALE043",5,3.33333333333333,5,6,0,3,8.33333333333333
"1216","YALE045",4,3,3.33333333333333,6,-0.666666666666667,3,7
"1217","YALE049",2.83333333333333,3,3.83333333333333,6,1,3,5.83333333333333
"1218","YALE051",3.33333333333333,2.5,3.16666666666667,6,-0.166666666666667,3,5.83333333333333
"1219","YALE052",3.33333333333333,2.5,3.83333333333333,6,0.5,3,5.83333333333333
"1220","YALE054",2.75,2.16666666666667,3.33333333333333,6,0.583333333333333,3,4.91666666666667
"1221","YALE057",4.16666666666667,2.58333333333333,3.66666666666667,6,-0.5,3,6.75
"1222","YALE062",3,2,3.5,6,0.5,3,5
"1223","YALE063",2.58333333333333,3.33333333333333,3.83333333333333,6,1.25,3,5.91666666666667
"1224","YALE065",2.66666666666667,2.16666666666667,3.25,6,0.583333333333333,3,4.83333333333333
"1225","YALE072",3.08333333333333,1.41666666666667,4.08333333333333,6,1,3,4.5
"1226","YALE073",2.58333333333333,2,4.66666666666667,6,2.08333333333333,3,4.58333333333333
"1227","YALE074",3,1.83333333333333,4,6,1,3,4.83333333333333
"1228","YALE075",2.91666666666667,2.33333333333333,3.08333333333333,6,0.166666666666667,3,5.25
"1229","YALE080",2.91666666666667,1.83333333333333,3.25,6,0.333333333333333,3,4.75
"1230","YALE089",3.66666666666667,1,3.83333333333333,6,0.166666666666667,3,4.66666666666667
"1231","YALE090",3.83333333333333,2.08333333333333,3.33333333333333,6,-0.5,3,5.91666666666667
"1232","YALE091",3,2.75,3.75,6,0.75,3,5.75
"1233","YALE092",2.83333333333333,2.33333333333333,2.33333333333333,6,-0.5,3,5.16666666666667
"1234","GU001",3.66666666666667,2.875,4.16666666666667,3,0.5,4,6.54166666666667
"1235","GU002",3.25,3.75,3.70833333333333,6,0.458333333333333,4,7
"1236","GU003",2.5,2.25,3.75,6,1.25,4,4.75
"1237","GU004",3.83333333333333,3,3.54166666666667,6,-0.291666666666667,4,6.83333333333333
"1238","GU005",4.41666666666667,2.83333333333333,4.08333333333333,6,-0.333333333333333,4,7.25
"1239","GU011",4.33333333333333,4,4.33333333333333,6,0,4,8.33333333333333
"1240","GU012",2.83333333333333,2.6,3,6,0.166666666666667,4,5.43333333333333
"1241","GU013",4.16666666666667,1.79166666666667,3,6,-1.16666666666667,4,5.95833333333333
"1242","GU014",2,1,4,1,2,4,3
"1243","GU015",2.33333333333333,2.91666666666667,3.08333333333333,6,0.75,4,5.25
"1244","GU016",3.16666666666667,1.70833333333333,3.41666666666667,6,0.25,4,4.875
"1245","GU027",3.5,2.41666666666667,2.91666666666667,6,-0.583333333333333,4,5.91666666666667
"1246","GU034",3.33333333333333,3.08333333333333,4,6,0.666666666666667,4,6.41666666666667
"1247","GU036",3,2.33333333333333,2.875,6,-0.125,4,5.33333333333333
"1248","GU038",3.16666666666667,1.875,3.79166666666667,6,0.625,4,5.04166666666667
"1249","GU043",3.33333333333333,2.5,3.5,6,0.166666666666667,4,5.83333333333333
"1250","GU044",4.25,2.3,3,6,-1.25,4,6.55
"1251","GU048",3.83333333333333,2.5,4.08333333333333,6,0.25,4,6.33333333333333
"1252","GU050",3.33333333333333,2,3.91666666666667,6,0.583333333333333,4,5.33333333333333
"1253","GU053",4,3.08333333333333,3.75,6,-0.25,4,7.08333333333333
"1254","GU057",2.83333333333333,1.75,4.16666666666667,6,1.33333333333333,4,4.58333333333333
"1255","GU058",4,2.5,4.66666666666667,6,0.666666666666667,4,6.5
"1256","GU060",3.16666666666667,2,4,6,0.833333333333333,4,5.16666666666667
"1257","GU061",3.66666666666667,3.375,3.79166666666667,6,0.125,4,7.04166666666667
"1258","GU066",2.66666666666667,1,3.25,6,0.583333333333333,4,3.66666666666667
"1259","GU069",3.1,2,3.45,5,0.35,4,5.1
"1260","GU071",2.83333333333333,1.75,2.91666666666667,6,0.0833333333333333,4,4.58333333333333
"1261","GU075",4.33333333333333,5,5,3,0.666666666666667,4,9.33333333333333
"1262","GU076",3.33333333333333,2.16666666666667,3.16666666666667,6,-0.166666666666667,4,5.5
"1263","GU079",2.66666666666667,2.5,3.08333333333333,6,0.416666666666667,4,5.16666666666667
"1264","GU088",3.5,1.66666666666667,2.79166666666667,6,-0.708333333333333,4,5.16666666666667
"1265","GU089",3.33333333333333,2.2,2.375,6,-0.958333333333333,4,5.53333333333333
"1266","GU093",3.75,1.83333333333333,3.83333333333333,6,0.0833333333333333,4,5.58333333333333
"1267","GU096",1.91666666666667,1.125,2.91666666666667,6,1,4,3.04166666666667
"1268","GU100",4.66666666666667,4.2,4.66666666666667,6,0,4,8.86666666666667
"1269","GU102",3.5,2.66666666666667,3.33333333333333,6,-0.166666666666667,4,6.16666666666667
"1270","GU108",3.66666666666667,2.625,3.41666666666667,6,-0.25,4,6.29166666666667
"1271","GU117",2.75,2.66666666666667,3.41666666666667,6,0.666666666666667,4,5.41666666666667
"1272","GU118",3.8,2.05,4.3,5,0.5,4,5.85
"1273","GU120",3.58333333333333,2.83333333333333,4.08333333333333,6,0.5,4,6.41666666666667
"1274","GU121",4.41666666666667,2.83333333333333,4,6,-0.416666666666667,4,7.25
"1275","GU123",2.83333333333333,2,4,6,1.16666666666667,4,4.83333333333333
"1276","GU124",3.5,3.85,4.5,6,1,4,7.35
"1277","GU129",4.6,2.25,3.4,5,-1.2,4,6.85
"1278","GU134",4,3.5,4.5,6,0.5,4,7.5
"1279","GU136",2.16666666666667,2.41666666666667,3,6,0.833333333333333,4,4.58333333333333
"1280","GU139",3,1.875,3.375,6,0.375,4,4.875
"1281","GU147",3,2.125,3.5,6,0.5,4,5.125
"1282","GU152",3.33333333333333,3,4.33333333333333,6,1,4,6.33333333333333
"1283","GU157",2.66666666666667,2.66666666666667,3.83333333333333,6,1.16666666666667,4,5.33333333333333
"1284","GU165",4,3.83333333333333,4.16666666666667,6,0.166666666666667,4,7.83333333333333
"1285","GU170",3.83333333333333,3.5,3.83333333333333,6,0,4,7.33333333333333
"1286","NSU001",3.5,3.625,4.4,5,0.9,4,7.125
"1287","NSU002",2.33333333333333,2.625,3.04166666666667,6,0.708333333333333,4,4.95833333333333
"1288","NSU003",4.8,3.6,4.8,5,0,4,8.4
"1289","NSU004",4.33333333333333,2.66666666666667,4.16666666666667,6,-0.166666666666667,4,7
