"","Subject","item","experienced1","experienced2","experienced3","experienced4","remembered2","remembered3","remembered4","memdev2","memdev3","memdev4","currdev2","currdev3","currdev4"
"5480","STAN118","confusion",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"5481","STAN118","fear",5,3,NA,NA,3,NA,NA,-2,NA,NA,-2,NA,NA
"5482","STAN118","frustration",3,4,NA,NA,5,NA,NA,2,NA,NA,1,NA,NA
"5483","STAN118","sadness",4,3,NA,NA,4,NA,NA,0,NA,NA,-1,NA,NA
"5484","STAN118","shock",4,NA,NA,NA,4,NA,NA,0,NA,NA,NA,NA,NA
"5485","STAN119","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5486","STAN119","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5487","STAN119","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5488","STAN119","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5489","STAN119","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5490","STAN119","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5491","STAN120","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5492","STAN120","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5493","STAN120","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494","STAN120","frustration",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5495","STAN120","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5496","STAN120","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5497","STAN121","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5498","STAN121","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5499","STAN121","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5500","STAN121","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5501","STAN121","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5502","STAN121","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5503","STAN122","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5504","STAN122","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505","STAN122","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506","STAN122","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5507","STAN122","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5508","STAN122","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5509","STAN123","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5510","STAN123","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5511","STAN123","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5512","STAN123","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5513","STAN123","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5514","STAN123","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5515","STAN124","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5516","STAN124","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5517","STAN124","fear",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5518","STAN124","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5519","STAN124","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5520","STAN124","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5521","STAN125","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5522","STAN125","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5523","STAN125","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524","STAN125","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5525","STAN125","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5526","STAN125","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5527","STAN126","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5528","STAN126","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5529","STAN126","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5530","STAN126","frustration",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5531","STAN126","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5532","STAN126","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5533","STAN127","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5534","STAN127","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5535","STAN127","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5536","STAN127","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5537","STAN127","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5538","STAN127","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5539","STAN128","anger",2,2,NA,NA,3,NA,NA,1,NA,NA,0,NA,NA
"5540","STAN128","confusion",1.5,4,NA,NA,4,NA,NA,2.5,NA,NA,2.5,NA,NA
"5541","STAN128","fear",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"5542","STAN128","frustration",1,2,NA,NA,3,NA,NA,2,NA,NA,1,NA,NA
"5543","STAN128","sadness",2.5,2,NA,NA,2,NA,NA,-0.5,NA,NA,-0.5,NA,NA
"5544","STAN128","shock",2,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA
"5545","STAN129","anger",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5546","STAN129","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5547","STAN129","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5548","STAN129","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5549","STAN129","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5550","STAN129","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5551","STAN130","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5552","STAN130","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5553","STAN130","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5554","STAN130","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5555","STAN130","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5556","STAN130","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5557","STAN131","anger",4,4,NA,NA,5,NA,NA,1,NA,NA,0,NA,NA
"5558","STAN131","confusion",3,1,NA,NA,1,NA,NA,-2,NA,NA,-2,NA,NA
"5559","STAN131","fear",4,3.5,NA,NA,2,NA,NA,-2,NA,NA,-0.5,NA,NA
"5560","STAN131","frustration",3,3,NA,NA,1.75,NA,NA,-1.25,NA,NA,0,NA,NA
"5561","STAN131","sadness",4,2,NA,NA,4.5,NA,NA,0.5,NA,NA,-2,NA,NA
"5562","STAN131","shock",4,3,NA,NA,5,NA,NA,1,NA,NA,-1,NA,NA
"5563","STAN132","anger",3.5,NA,3,NA,NA,4,NA,NA,0.5,NA,NA,-0.5,NA
"5564","STAN132","confusion",4,NA,2.5,NA,NA,5,NA,NA,1,NA,NA,-1.5,NA
"5565","STAN132","fear",4,NA,4.5,NA,NA,5,NA,NA,1,NA,NA,0.5,NA
"5566","STAN132","frustration",3,NA,3,NA,NA,3.5,NA,NA,0.5,NA,NA,0,NA
"5567","STAN132","sadness",5,NA,3,NA,NA,4.5,NA,NA,-0.5,NA,NA,-2,NA
"5568","STAN132","shock",4.5,NA,4.5,NA,NA,5,NA,NA,0.5,NA,NA,0,NA
"5569","STAN133","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5570","STAN133","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5571","STAN133","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5572","STAN133","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5573","STAN133","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5574","STAN133","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5575","STAN134","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5576","STAN134","confusion",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5577","STAN134","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5578","STAN134","frustration",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5579","STAN134","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5580","STAN134","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5581","STAN135","anger",3.75,NA,4,NA,NA,3,NA,NA,-0.75,NA,NA,0.25,NA
"5582","STAN135","confusion",1.5,NA,2,NA,NA,2,NA,NA,0.5,NA,NA,0.5,NA
"5583","STAN135","fear",2.75,NA,3,NA,NA,2.5,NA,NA,-0.25,NA,NA,0.25,NA
"5584","STAN135","frustration",3.75,NA,3.5,NA,NA,4,NA,NA,0.25,NA,NA,-0.25,NA
"5585","STAN135","sadness",3,NA,4,NA,NA,4,NA,NA,1,NA,NA,1,NA
"5586","STAN135","shock",2.5,NA,2,NA,NA,3,NA,NA,0.5,NA,NA,-0.5,NA
"5587","STAN136","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5588","STAN136","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5589","STAN136","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5590","STAN136","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5591","STAN136","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5592","STAN136","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5593","STAN137","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5594","STAN137","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5595","STAN137","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5596","STAN137","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5597","STAN137","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5598","STAN137","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5599","STAN138","anger",5,3,NA,5,3,NA,5,-2,NA,0,-2,NA,0
"5600","STAN138","confusion",5,2,NA,2,5,NA,4,0,NA,-1,-3,NA,-3
"5601","STAN138","fear",3,2,NA,2,5,NA,4,2,NA,1,-1,NA,-1
"5602","STAN138","frustration",5,3,NA,3,4,NA,4,-1,NA,-1,-2,NA,-2
"5603","STAN138","sadness",5,5,NA,5,5,NA,5,0,NA,0,0,NA,0
"5604","STAN138","shock",5,4.5,NA,3,5,NA,5,0,NA,0,-0.5,NA,-2
"5605","STAN139","anger",2.5,2,NA,1,3,NA,3,0.5,NA,0.5,-0.5,NA,-1.5
"5606","STAN139","confusion",2,1,NA,2,1,NA,2,-1,NA,0,-1,NA,0
"5607","STAN139","fear",2,1,NA,1,3,NA,2,1,NA,0,-1,NA,-1
"5608","STAN139","frustration",4,4,NA,3,5,NA,4,1,NA,0,0,NA,-1
"5609","STAN139","sadness",4,3,NA,3,4,NA,4,0,NA,0,-1,NA,-1
"5610","STAN139","shock",3,NA,NA,2,4,NA,5,1,NA,2,NA,NA,-1
"5611","STAN140","anger",4,4,4,NA,NA,3.5,NA,NA,-0.5,NA,0,0,NA
"5612","STAN140","confusion",5,4,4,NA,5,5,NA,0,0,NA,-1,-1,NA
"5613","STAN140","fear",5,2,4,NA,NA,4.5,NA,NA,-0.5,NA,-3,-1,NA
"5614","STAN140","frustration",4,4,4,NA,3,2.5,NA,-1,-1.5,NA,0,0,NA
"5615","STAN140","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"5616","STAN140","shock",5,3,5,NA,5,5,NA,0,0,NA,-2,0,NA
"5617","STAN141","anger",4,3,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA
"5618","STAN141","confusion",1,2,NA,NA,4,NA,NA,3,NA,NA,1,NA,NA
"5619","STAN141","fear",1.5,4,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA
"5620","STAN141","frustration",1.5,3,NA,NA,4,NA,NA,2.5,NA,NA,1.5,NA,NA
"5621","STAN141","sadness",3,1,NA,NA,1.5,NA,NA,-1.5,NA,NA,-2,NA,NA
"5622","STAN141","shock",4,1,NA,NA,4.5,NA,NA,0.5,NA,NA,-3,NA,NA
"5623","STAN142","anger",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5624","STAN142","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5625","STAN142","fear",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5626","STAN142","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5627","STAN142","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5628","STAN142","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5629","STAN143","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5630","STAN143","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5631","STAN143","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5632","STAN143","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5633","STAN143","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5634","STAN143","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5635","STAN144","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5636","STAN144","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5637","STAN144","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5638","STAN144","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5639","STAN144","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5640","STAN144","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5641","STAN145","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5642","STAN145","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5643","STAN145","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5644","STAN145","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5645","STAN145","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5646","STAN145","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5647","STAN146","anger",1,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA
"5648","STAN146","confusion",1,1,NA,NA,3,NA,NA,2,NA,NA,0,NA,NA
"5649","STAN146","fear",3,1,NA,NA,2,NA,NA,-1,NA,NA,-2,NA,NA
"5650","STAN146","frustration",1,3,NA,NA,1,NA,NA,0,NA,NA,2,NA,NA
"5651","STAN146","sadness",3,2,NA,NA,2,NA,NA,-1,NA,NA,-1,NA,NA
"5652","STAN146","shock",2,2,NA,NA,4,NA,NA,2,NA,NA,0,NA,NA
"5653","STAN147","anger",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5654","STAN147","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5655","STAN147","fear",2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5656","STAN147","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5657","STAN147","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5658","STAN147","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5659","STAN148","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5660","STAN148","confusion",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5661","STAN148","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5662","STAN148","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5663","STAN148","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5664","STAN148","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5665","STAN149","anger",3.5,4,4.5,NA,NA,5,NA,NA,1.5,NA,0.5,1,NA
"5666","STAN149","confusion",3.5,2,4,NA,4,4,NA,0.5,0.5,NA,-1.5,0.5,NA
"5667","STAN149","fear",3.5,2,4.5,NA,NA,4,NA,NA,0.5,NA,-1.5,1,NA
"5668","STAN149","frustration",3.5,4,5,NA,5,5,NA,1.5,1.5,NA,0.5,1.5,NA
"5669","STAN149","sadness",5,5,5,NA,5,5,NA,0,0,NA,0,0,NA
"5670","STAN149","shock",4.5,3,5,NA,5,5,NA,0.5,0.5,NA,-1.5,0.5,NA
"5671","STAN150","anger",4,4,NA,NA,4,NA,NA,0,NA,NA,0,NA,NA
"5672","STAN150","confusion",4,3,NA,NA,3,NA,NA,-1,NA,NA,-1,NA,NA
"5673","STAN150","fear",3,3,NA,NA,3,NA,NA,0,NA,NA,0,NA,NA
"5674","STAN150","frustration",5,5,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA
"5675","STAN150","sadness",4,5,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA
"5676","STAN150","shock",5,NA,NA,NA,5,NA,NA,0,NA,NA,NA,NA,NA
"5677","STAN151","anger",3,4,2,NA,NA,4,NA,NA,1,NA,1,-1,NA
"5678","STAN151","confusion",3,2,1,NA,4,5,NA,1,2,NA,-1,-2,NA
"5679","STAN151","fear",5,5,4,NA,NA,5,NA,NA,0,NA,0,-1,NA
"5680","STAN151","frustration",2,5,4,NA,5,4,NA,3,2,NA,3,2,NA
"5681","STAN151","sadness",5,5,3,NA,5,5,NA,0,0,NA,0,-2,NA
"5682","STAN151","shock",5,3,2,NA,5,5,NA,0,0,NA,-2,-3,NA
"5683","STAN152","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5684","STAN152","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5685","STAN152","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5686","STAN152","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5687","STAN152","sadness",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5688","STAN152","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5689","STAN153","anger",4,4,NA,2,5,NA,5,1,NA,1,0,NA,-2
"5690","STAN153","confusion",1,1,NA,1,1,NA,1,0,NA,0,0,NA,0
"5691","STAN153","fear",2,1,NA,1,1,NA,1,-1,NA,-1,-1,NA,-1
"5692","STAN153","frustration",3,4,NA,4,1,NA,1,-2,NA,-2,1,NA,1
"5693","STAN153","sadness",4,4,NA,3,4,NA,4,0,NA,0,0,NA,-1
"5694","STAN153","shock",1,1,NA,1,1,NA,3,0,NA,2,0,NA,0
"5695","STAN154","anger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5696","STAN154","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5697","STAN154","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5698","STAN154","frustration",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5699","STAN154","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5700","STAN154","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5701","STAN155","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5702","STAN155","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5703","STAN155","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5704","STAN155","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5705","STAN155","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5706","STAN155","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5707","STAN156","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5708","STAN156","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5709","STAN156","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5710","STAN156","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5711","STAN156","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5712","STAN156","shock",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5713","STAN157","anger",2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5714","STAN157","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5715","STAN157","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5716","STAN157","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5717","STAN157","sadness",2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5718","STAN157","shock",2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5719","STAN158","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5720","STAN158","confusion",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5721","STAN158","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5722","STAN158","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5723","STAN158","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5724","STAN158","shock",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5725","STAN159","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5726","STAN159","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5727","STAN159","fear",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5728","STAN159","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5729","STAN159","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5730","STAN159","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5731","STAN160","anger",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5732","STAN160","confusion",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5733","STAN160","fear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5734","STAN160","frustration",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5735","STAN160","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5736","STAN160","shock",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5737","STAN161","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5738","STAN161","confusion",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5739","STAN161","fear",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5740","STAN161","frustration",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5741","STAN161","sadness",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5742","STAN161","shock",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5743","STLC001","anger",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5744","STLC001","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5745","STLC001","fear",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5746","STLC001","frustration",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5747","STLC001","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5748","STLC001","shock",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5749","STLC002","anger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5750","STLC002","confusion",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5751","STLC002","fear",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5752","STLC002","frustration",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5753","STLC002","sadness",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5754","STLC002","shock",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5755","STLC003","anger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5756","STLC003","confusion",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5757","STLC003","fear",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
