"","Subject","prev_experience","curr_experience","stress_memory","memdev","curr_dev","num_weights_updated","twovar_stress_memory","twovar_prev_experience","time"
"3355","NYU027",2.91666666666667,1.79166666666667,4,1.08333333333333,-1.125,6,4,2.91666666666667,4
"3356","NYU028",1.83333333333333,1.33333333333333,2.5,0.666666666666667,-0.5,6,2.5,1.83333333333333,4
"3357","NYU029",3.5,2.16666666666667,3,-0.5,-1.33333333333333,6,3,3.5,4
"3358","NYU030",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3359","NYU031",2.83333333333333,1.8,3.625,1,-1.2,3,3.625,2.625,4
"3360","NYU032",2.5,1.25,2.54166666666667,0.0416666666666667,-1.25,6,2.54166666666667,2.5,4
"3361","NYU033",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3362","NYU034",3.66666666666667,2.83333333333333,4,0.333333333333333,-0.833333333333333,6,4,3.66666666666667,4
"3363","NYU035",3.5,NA,NA,NA,NA,0,NA,NA,4
"3364","NYU036",2.5,1.79166666666667,3.41666666666667,0.916666666666667,-0.708333333333333,6,3.41666666666667,2.5,4
"3365","NYU037",3.91666666666667,NA,NA,NA,NA,0,NA,NA,4
"3366","NYU038",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3367","NYU039",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3368","NYU040",4.58333333333333,NA,NA,NA,NA,0,NA,NA,4
"3369","NYU041",3.5,NA,NA,NA,NA,0,NA,NA,4
"3370","NYU042",5,NA,NA,NA,NA,0,NA,NA,4
"3371","NYU043",4.5,3.7,4.66666666666667,0.166666666666667,-0.7,5,4.66666666666667,4.5,4
"3372","NYU044",4,NA,NA,NA,NA,0,NA,NA,4
"3373","NYU045",2.66666666666667,2.66666666666667,3.125,0.458333333333333,0,6,3.125,2.66666666666667,4
"3374","NYU046",1.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3375","NYU047",3,NA,NA,NA,NA,0,NA,NA,4
"3376","NYU048",1.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3377","NYU049",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3378","NYU050",2.58333333333333,2.16666666666667,3.16666666666667,0.583333333333333,-0.416666666666667,6,3.16666666666667,2.58333333333333,4
"3379","NYU051",3.33333333333333,3,3.16666666666667,-0.166666666666667,-0.333333333333333,6,3.16666666666667,3.33333333333333,4
"3380","NYU052",3.58333333333333,2.3125,3.375,-0.1875,-1.4375,2,3.375,3.5625,4
"3381","NYU053",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3382","NYU054",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3383","NYU055",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3384","NYU056",2.5,NA,NA,NA,NA,0,NA,NA,4
"3385","NYU057",1.83333333333333,1.625,3.16666666666667,1.33333333333333,0.625,2,3.16666666666667,1.83333333333333,4
"3386","NYU058",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3387","NYU059",4.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3388","NYU060",3.41666666666667,NA,NA,NA,NA,0,NA,NA,4
"3389","NYU061",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3390","NYU062",4.16666666666667,2,4.66666666666667,0.5,-2,5,4.66666666666667,4.16666666666667,4
"3391","NYU063",2.33333333333333,2,4.4,1.8,-0.333333333333333,5,4.4,2.6,4
"3392","NYU064",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3393","NYU065",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3394","NYU066",3.58333333333333,NA,NA,NA,NA,0,NA,NA,4
"3395","NYU067",5,NA,NA,NA,NA,0,NA,NA,4
"3396","NYU068",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3397","NYU069",1.41666666666667,1,2.33333333333333,0.916666666666667,-0.416666666666667,6,2.33333333333333,1.41666666666667,4
"3398","NYU070",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3399","NYU071",3.33333333333333,2.5,4.16666666666667,0.833333333333333,-0.833333333333333,6,4.16666666666667,3.33333333333333,4
"3400","NYU072",3,NA,NA,NA,NA,0,NA,NA,4
"3401","NYU073",4.5,NA,NA,NA,NA,0,NA,NA,4
"3402","NYU074",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3403","NYU075",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3404","NYU076",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3405","NYU077",1.5,NA,NA,NA,NA,0,NA,NA,4
"3406","NYU078",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3407","NYU079",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3408","NYU080",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3409","NYU081",5,NA,NA,NA,NA,0,NA,NA,4
"3410","NYU082",4.16666666666667,3.16666666666667,4.4,0.4,-1,5,4.4,4,4
"3411","NYU083",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3412","NYU084",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3413","NYU085",4.33333333333333,2.16666666666667,4.4,0.2,-2.16666666666667,5,4.4,4.2,4
"3414","NYU086",3,2,3,0,-1,6,3,3,4
"3415","NYU087",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3416","NYU088",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3417","NYU089",2.66666666666667,2.125,4.04166666666667,1.375,-0.541666666666667,6,4.04166666666667,2.66666666666667,4
"3418","NYU090",3,NA,NA,NA,NA,0,NA,NA,4
"3419","NYU091",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3420","NYU092",3,NA,NA,NA,NA,0,NA,NA,4
"3421","NYU093",3.5,NA,NA,NA,NA,0,NA,NA,4
"3422","NYU094",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3423","NYU095",3.25,NA,NA,NA,NA,0,NA,NA,4
"3424","NYU096",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3425","NYU097",3.5,NA,NA,NA,NA,0,NA,NA,4
"3426","NYU098",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3427","NYU099",4,NA,NA,NA,NA,0,NA,NA,4
"3428","NYU100",4,NA,4.5,0.5,NA,0,4.5,4,4
"3429","NYU101",3.08333333333333,NA,NA,NA,NA,0,NA,NA,4
"3430","NYU102",4,NA,NA,NA,NA,0,NA,NA,4
"3431","NYU103",4.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3432","NYU104",1.16666666666667,1.4,3.45833333333333,2.29166666666667,0.2,5,3.45833333333333,1.16666666666667,4
"3433","NYU105",3.70833333333333,NA,NA,NA,NA,0,NA,NA,4
"3434","NYU106",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3435","NYU107",3.83333333333333,2.4375,3.75,-0.0833333333333333,-1.3125,4,3.75,3.83333333333333,4
"3436","NYU108",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3437","NYU109",2.5,NA,NA,NA,NA,0,NA,NA,4
"3438","NYU110",4.83333333333333,4.25,1,-3.83333333333333,-0.583333333333333,6,1,4.83333333333333,4
"3439","NYU111",4.08333333333333,4.08333333333333,4.79166666666667,0.708333333333333,0,6,4.79166666666667,4.08333333333333,4
"3440","NYU112",3.83333333333333,2.33333333333333,3.58333333333333,-0.25,-1.5,6,3.58333333333333,3.83333333333333,4
"3441","NYU113",2.33333333333333,2,2.25,-0.0833333333333333,-0.333333333333333,6,2.25,2.33333333333333,4
"3442","NYU114",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3443","NYU115",3,2,2.66666666666667,-0.333333333333333,-1,6,2.66666666666667,3,4
"3444","NYU116",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3445","NYU117",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3446","NYU118",3.91666666666667,2.66666666666667,3.83333333333333,-0.0833333333333333,-1.25,6,3.83333333333333,3.91666666666667,4
"3447","NYU119",3.5,NA,NA,NA,NA,0,NA,NA,4
"3448","NYU120",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3449","NYU121",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3450","NYU122",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3451","NYU123",3.16666666666667,1.25,3.33333333333333,0.166666666666667,-1.91666666666667,6,3.33333333333333,3.16666666666667,4
"3452","NYU124",4.5,3.66666666666667,4.91666666666667,0.416666666666667,-0.833333333333333,6,4.91666666666667,4.5,4
"3453","NYU125",3.83333333333333,3.83333333333333,3.58333333333333,-0.25,0,6,3.58333333333333,3.83333333333333,4
"3454","NYU126",3,NA,NA,NA,NA,0,NA,NA,4
"3455","NYU127",3,2.79166666666667,3.45833333333333,0.458333333333333,-0.208333333333333,6,3.45833333333333,3,4
"3456","NYU128",3.16666666666667,2.83333333333333,4.33333333333333,1.16666666666667,-0.333333333333333,6,4.33333333333333,3.16666666666667,4
"3457","NYU129",4.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3458","NYU130",3.33333333333333,3.5,4,0.666666666666667,0.166666666666667,6,4,3.33333333333333,4
"3459","NYU131",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3460","NYU132",3,NA,NA,NA,NA,0,NA,NA,4
"3461","NYU133",3.58333333333333,NA,NA,NA,NA,0,NA,NA,4
"3462","NYU134",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3463","NYU135",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3464","NYU136",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3465","NYU137",2.5,NA,NA,NA,NA,0,NA,NA,4
"3466","NYU138",3.5,5,5,1.5,1.5,6,5,3.5,4
"3467","NYU139",3.875,NA,NA,NA,NA,0,NA,NA,4
"3468","NYU140",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3469","NYU141",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3470","NYU142",2,NA,NA,NA,NA,0,NA,NA,4
"3471","NYU143",4.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3472","NYU144",4.5,NA,NA,NA,NA,0,NA,NA,4
"3473","NYU145",1.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3474","NYU146",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3475","NYU147",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3476","NYU148",2.54166666666667,1.66666666666667,2.91666666666667,0.375,-0.875,6,2.91666666666667,2.54166666666667,4
"3477","NYU149",2.83333333333333,3.16666666666667,3.45833333333333,0.625,0.333333333333333,6,3.45833333333333,2.83333333333333,4
"3478","NYU150",3,NA,NA,NA,NA,0,NA,NA,4
"3479","NYU151",5,NA,NA,NA,NA,0,NA,NA,4
"3480","NYU152",1.66666666666667,1,3.33333333333333,1.66666666666667,-0.666666666666667,6,3.33333333333333,1.66666666666667,4
"3481","NYU153",4.5,2,4.5,0,-2.5,6,4.5,4.5,4
"3482","NYU154",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3483","NYU155",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3484","NYU156",3.33333333333333,2.45833333333333,4.6,1,-0.875,5,4.6,3.6,4
"3485","NYU157",1,NA,NA,NA,NA,0,NA,NA,4
"3486","NYU158",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3487","NYU159",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3488","NYU160",1.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3489","NYU161",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3490","NYU162",3,NA,NA,NA,NA,0,NA,NA,4
"3491","NYU163",5,NA,NA,NA,NA,0,NA,NA,4
"3492","NYU164",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3493","NYU165",3.5,2.5,3.83333333333333,0.333333333333333,-1,6,3.83333333333333,3.5,4
"3494","NYU166",4.5,NA,NA,NA,NA,0,NA,NA,4
"3495","NYU167",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3496","NYU168",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3497","NYU169",3.5,3.66666666666667,4.33333333333333,0.833333333333333,0.166666666666667,6,4.33333333333333,3.5,4
"3498","NYU170",4.5,NA,NA,NA,NA,0,NA,NA,4
"3499","NYU171",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3500","NYU172",1.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3501","NYU173",3.16666666666667,1,2.91666666666667,-0.25,-2.16666666666667,6,2.91666666666667,3.16666666666667,4
"3502","NYU174",2.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3503","NYU175",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3504","NYU176",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3505","NYU177",3,NA,NA,NA,NA,0,NA,NA,4
"3506","NYU178",4.16666666666667,1.16666666666667,3.5,-0.666666666666667,-3,6,3.5,4.16666666666667,4
"3507","NYU179",3.75,2,3.66666666666667,-0.0833333333333333,-1.75,6,3.66666666666667,3.75,4
"3508","NYU180",2.91666666666667,NA,NA,NA,NA,0,NA,NA,4
"3509","NYU181",4.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3510","NYU182",4.20833333333333,NA,NA,NA,NA,0,NA,NA,4
"3511","NYU183",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3512","NYU184",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3513","NYU185",1.5,NA,NA,NA,NA,0,NA,NA,4
"3514","NYU186",3,NA,NA,NA,NA,0,NA,NA,4
"3515","NYU187",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3516","NYU188",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3517","NYU189",3,NA,NA,NA,NA,0,NA,NA,4
"3518","NYU190",3.5,NA,NA,NA,NA,0,NA,NA,4
"3519","NYU191",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3520","NYU192",3.16666666666667,2.70833333333333,4.04166666666667,0.875,-0.458333333333333,6,4.04166666666667,3.16666666666667,4
"3521","NYU193",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3522","NYU194",4.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3523","NYU195",4.33333333333333,3.16666666666667,3.66666666666667,-0.666666666666667,-1.16666666666667,6,3.66666666666667,4.33333333333333,4
"3524","NYU196",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3525","NYU197",4,2.20833333333333,3.15,-0.85,-1.79166666666667,5,3.15,4,4
"3526","NYU198",3,NA,NA,NA,NA,0,NA,NA,4
"3527","NYU199",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3528","NYU200",2.91666666666667,NA,NA,NA,NA,0,NA,NA,4
"3529","NYU201",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3530","NYU202",3,NA,NA,NA,NA,0,NA,NA,4
"3531","NYU203",3.5,1.5,3.41666666666667,-0.0833333333333333,-2,6,3.41666666666667,3.5,4
"3532","NYU204",3,1.5,3.2,0,-1.5,5,3.2,3.2,4
"3533","NYU205",4.16666666666667,2.29166666666667,2.95833333333333,-1.20833333333333,-1.875,6,2.95833333333333,4.16666666666667,4
"3534","NYU206",2.83333333333333,2.16666666666667,2.5,-0.333333333333333,-0.666666666666667,6,2.5,2.83333333333333,4
"3535","NYU207",3,NA,NA,NA,NA,0,NA,NA,4
"3536","NYU208",5,4.45833333333333,5,0,-0.541666666666667,5,5,5,4
"3537","NYU209",3.5,NA,NA,NA,NA,0,NA,NA,4
"3538","NYU210",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3539","NYU211",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3540","NYU212",4.5,NA,NA,NA,NA,0,NA,NA,4
"3541","NYU213",2.16666666666667,3.04166666666667,4.79166666666667,2.625,0.875,6,4.79166666666667,2.16666666666667,4
"3542","NYU214",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3543","NYU215",3.33333333333333,2.16666666666667,4.33333333333333,1,-1.16666666666667,6,4.33333333333333,3.33333333333333,4
"3544","NYU216",3.16666666666667,2.16666666666667,3,-0.166666666666667,-1,6,3,3.16666666666667,4
"3545","NYU217",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3546","NYU218",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3547","NYU219",4.66666666666667,4.20833333333333,4.5,-0.166666666666667,-0.458333333333333,6,4.5,4.66666666666667,4
"3548","NYU220",2.75,NA,NA,NA,NA,0,NA,NA,4
"3549","NYU221",4.16666666666667,3.125,4.95833333333333,0.791666666666667,-1.375,2,4.95833333333333,4.16666666666667,4
"3550","NYU222",3.5,2.16666666666667,3.33333333333333,-0.166666666666667,-1.33333333333333,6,3.33333333333333,3.5,4
"3551","NYU223",3.91666666666667,4,3.85,0.15,-0.3,4,3.85,3.7,4
"3552","NYU224",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3553","NYU225",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3554","NYU226",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3555","NYU227",4.33333333333333,2,3.33333333333333,-1,-2.33333333333333,6,3.33333333333333,4.33333333333333,4
"3556","NYU228",4,3.66666666666667,4.5,0.5,-0.333333333333333,6,4.5,4,4
"3557","NYU229",4,NA,NA,NA,NA,0,NA,NA,4
"3558","NYU230",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3559","NYU231",2.75,NA,NA,NA,NA,0,NA,NA,4
"3560","NYU232",2.5,NA,NA,NA,NA,0,NA,NA,4
"3561","NYU233",2.16666666666667,1.83333333333333,3.375,1.20833333333333,-0.333333333333333,6,3.375,2.16666666666667,4
"3562","NYU234",4.5,NA,NA,NA,NA,0,NA,NA,4
"3563","NYU235",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3564","NYU236",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3565","NYU237",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3566","NYU238",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3567","NYU239",2.5,NA,NA,NA,NA,0,NA,NA,4
"3568","NYU240",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3569","NYU241",2.66666666666667,1,4.79166666666667,2.125,-1.66666666666667,6,4.79166666666667,2.66666666666667,4
"3570","NYU242",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3571","NYU243",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3572","NYU244",1.91666666666667,NA,NA,NA,NA,0,NA,NA,4
"3573","NYU245",3.41666666666667,NA,NA,NA,NA,0,NA,NA,4
"3574","NYU246",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3575","NYU247",2.75,NA,NA,NA,NA,0,NA,NA,4
"3576","NYU248",4.45833333333333,NA,NA,NA,NA,0,NA,NA,4
"3577","NYU249",2.5,NA,NA,NA,NA,0,NA,NA,4
"3578","NYU250",4,NA,NA,NA,NA,0,NA,NA,4
"3579","NYU251",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3580","NYU252",3.08333333333333,NA,NA,NA,NA,0,NA,NA,4
"3581","NYU253",3,NA,NA,NA,NA,0,NA,NA,4
"3582","NYU254",3,NA,NA,NA,NA,0,NA,NA,4
"3583","NYU255",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3584","NYU256",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3585","NYU257",4.16666666666667,3.66666666666667,4.33333333333333,0.166666666666667,-0.5,6,4.33333333333333,4.16666666666667,4
"3586","NYU258",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3587","NYU259",4,NA,NA,NA,NA,0,NA,NA,4
"3588","NYU260",1.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3589","NYU261",4,3.16666666666667,3.66666666666667,-0.333333333333333,-0.833333333333333,6,3.66666666666667,4,4
"3590","NYU262",3,1.16666666666667,2.8,-0.2,-1.83333333333333,5,2.8,3,4
"3591","NYU263",2.79166666666667,NA,NA,NA,NA,0,NA,NA,4
"3592","NYU264",2.625,NA,NA,NA,NA,0,NA,NA,4
"3593","NYU265",2.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3594","NYU266",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3595","NYU267",4.5,NA,NA,NA,NA,0,NA,NA,4
"3596","NYU268",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3597","NYU269",4.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3598","NYU270",4.16666666666667,3.58333333333333,3.625,-0.541666666666667,-0.583333333333333,6,3.625,4.16666666666667,4
"3599","NYU271",3.41666666666667,2.04166666666667,3.95833333333333,0.541666666666667,-1.375,6,3.95833333333333,3.41666666666667,4
"3600","NYU272",2.66666666666667,3.54166666666667,3.70833333333333,1.04166666666667,0.875,6,3.70833333333333,2.66666666666667,4
"3601","NYU273",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3602","NYU274",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3603","NYU275",4,NA,NA,NA,NA,0,NA,NA,4
"3604","NYU276",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3605","NYU277",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3606","NYU278",2.25,NA,NA,NA,NA,0,NA,NA,4
"3607","NYU279",3.25,NA,NA,NA,NA,0,NA,NA,4
"3608","NYU280",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3609","NYU281",2.5,NA,NA,NA,NA,0,NA,NA,4
"3610","NYU282",4.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3611","NYU283",4.41666666666667,3.16666666666667,4.83333333333333,0.416666666666667,-1.25,6,4.83333333333333,4.41666666666667,4
"3612","NYU284",4.08333333333333,NA,NA,NA,NA,0,NA,NA,4
"3613","NYU285",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3614","NYU286",3,2,2.33333333333333,-0.666666666666667,-1,6,2.33333333333333,3,4
"3615","NYU287",2.5,NA,NA,NA,NA,0,NA,NA,4
"3616","NYU288",2,1.25,3.83333333333333,1.83333333333333,-0.75,6,3.83333333333333,2,4
"3617","NYU289",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3618","NYU290",3.91666666666667,2.25,3.08333333333333,-0.833333333333333,-1.66666666666667,6,3.08333333333333,3.91666666666667,4
"3619","NYU291",3.5,3.625,4.66666666666667,1.16666666666667,0.125,6,4.66666666666667,3.5,4
"3620","NYU292",2.33333333333333,1.4,2.7,0.5,-0.6,4,2.7,2.2,4
"3621","NYU293",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3622","NYU294",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3623","NYU295",2.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3624","NYU296",3,NA,NA,NA,NA,0,NA,NA,4
"3625","NYU297",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3626","NYU298",3.41666666666667,1.66666666666667,4.33333333333333,0.916666666666667,-1.75,6,4.33333333333333,3.41666666666667,4
"3627","NYU299",3,NA,NA,NA,NA,0,NA,NA,4
"3628","NYU300",3.83333333333333,1.66666666666667,3.875,0.0416666666666667,-2.16666666666667,6,3.875,3.83333333333333,4
"3629","NYU301",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3630","NYU302",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3631","NYU303",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3632","NYU304",3.5,2,3.79166666666667,0.291666666666667,-1.5,6,3.79166666666667,3.5,4
"3633","NYU305",3.83333333333333,NA,NA,NA,NA,0,NA,NA,4
"3634","NYU306",2,NA,NA,NA,NA,0,NA,NA,4
"3635","NYU307",3.58333333333333,NA,NA,NA,NA,0,NA,NA,4
"3636","NYU308",3,NA,NA,NA,NA,0,NA,NA,4
"3637","NYU309",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3638","NYU310",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3639","NYU311",3.33333333333333,1.5,4.16666666666667,0.833333333333333,-1.83333333333333,6,4.16666666666667,3.33333333333333,4
"3640","NYU312",4.33333333333333,3.16666666666667,4.08333333333333,-0.25,-1.16666666666667,6,4.08333333333333,4.33333333333333,4
"3641","NYU313",3.58333333333333,2.16666666666667,3.75,0.166666666666667,-1.41666666666667,6,3.75,3.58333333333333,4
"3642","NYU314",3.91666666666667,1.95,3.25,-0.666666666666667,-1.75,5,3.25,3.91666666666667,4
"3643","NYU315",4.5,NA,NA,NA,NA,0,NA,NA,4
"3644","NYU316",2,NA,NA,NA,NA,0,NA,NA,4
"3645","NYU317",1.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3646","NYU318",4,NA,NA,NA,NA,0,NA,NA,4
"3647","NYU319",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3648","NYU320",3.5,NA,NA,NA,NA,0,NA,NA,4
"3649","NYU321",3.16666666666667,2.66666666666667,3.5,0.333333333333333,-0.5,6,3.5,3.16666666666667,4
"3650","NYU322",3.83333333333333,3.5,3.33333333333333,-0.5,-0.333333333333333,6,3.33333333333333,3.83333333333333,4
"3651","NYU323",3.41666666666667,NA,NA,NA,NA,0,NA,NA,4
"3652","NYU324",2.5,NA,NA,NA,NA,0,NA,NA,4
"3653","NYU325",4,NA,NA,NA,NA,0,NA,NA,4
"3654","NYU326",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3655","NYU327",4.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3656","NYU328",2.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3657","NYU329",3.91666666666667,NA,NA,NA,NA,0,NA,NA,4
"3658","NYU330",4.1,NA,NA,NA,NA,0,NA,NA,4
"3659","NYU331",5,NA,NA,NA,NA,0,NA,NA,4
"3660","NYU332",4.54166666666667,NA,NA,NA,NA,0,NA,NA,4
"3661","NYU333",3.33333333333333,NA,NA,NA,NA,0,NA,NA,4
"3662","NYU334",3.5,NA,NA,NA,NA,0,NA,NA,4
"3663","NYU335",4,NA,NA,NA,NA,0,NA,NA,4
"3664","NYU336",3.75,NA,NA,NA,NA,0,NA,NA,4
"3665","NYU337",2.41666666666667,2.08333333333333,4.16666666666667,1.75,-0.333333333333333,6,4.16666666666667,2.41666666666667,4
"3666","NYU338",2.5,NA,NA,NA,NA,0,NA,NA,4
"3667","STAN001",3.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3668","STAN002",3.41666666666667,NA,NA,NA,NA,0,NA,NA,4
"3669","STAN003",1.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3670","STAN004",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3671","STAN005",3.66666666666667,2.8,4.33333333333333,0.666666666666667,-0.8,5,4.33333333333333,3.66666666666667,4
"3672","STAN006",2,1.33333333333333,3.5,1.5,-0.666666666666667,6,3.5,2,4
"3673","STAN007",3.5,NA,NA,NA,NA,0,NA,NA,4
"3674","STAN008",4.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3675","STAN009",4,NA,NA,NA,NA,0,NA,NA,4
"3676","STAN010",2.16666666666667,NA,NA,NA,NA,0,NA,NA,4
"3677","STAN011",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
"3678","STAN012",2.33333333333333,1.83333333333333,2.83333333333333,0.5,-0.5,6,2.83333333333333,2.33333333333333,4
"3679","STAN013",3.66666666666667,NA,NA,NA,NA,0,NA,NA,4
