Subject,Scope,Threat,BThreat
5a9262251eda410001360b2c,USPpl,4,0.749914384
5ea492e3b1b3620a6fee3b90,USPpl,5,0.999828767
59e833e72f63d30001c8fb86,USPpl,5,0.999828767
5c71b63c4aa8ec0001f2bfc4,USPpl,4,0.749914384
5dc4175e3317732e53467e8b,USPpl,4,0.749914384
59658491b9153e0001617465,USPpl,5,0.999828767
5c9ebf067114700016da2813,USPpl,3,0.5
5eca8de81197051fa92b5a6a,USPpl,5,0.999828767
57b60487e5b60d0001083aea,USPpl,3,0.5
5d1beb9c9e033e0017a725dc,USPpl,4,0.749914384
5dee72917309b950e5262f3a,USPpl,5,0.999828767
56d0f57421cd29000a9737e4,USPpl,5,0.999828767
5ec75df0d799ae1c11a8115c,USPpl,4,0.749914384
5e65c211b45c6432d8227e4c,USPpl,3,0.5
5c6a3c721519ac0001668582,USPpl,4,0.749914384
5dc1eb838a84461511b3cd73,USPpl,2,0.250085616
5cd062370081a60017789079,USPpl,5,0.999828767
5dc8d8b90a0b38630af7a0ba,USPpl,4,0.749914384
5d6ef023cfe0a400198f911e,USPpl,4,0.749914384
5beb8419aec9ef0001e9d5fb,USPpl,2,0.250085616
5ea8fe56a6d1a135a5a442cd,USPpl,3,0.5
5c9a7872e2a8d00001585513,USPpl,3,0.5
5c05ff644c14cf00019db0a9,USPpl,2,0.250085616
5d847ac9be4b0b00188463d7,USPpl,2,0.250085616
5eb33612d573b51326905f30,USPpl,3,0.5
5c90094e71f3100016181ea9,USPpl,3,0.5
5e82cbf3469f74a0b6d0fd29,USPpl,4,0.749914384
5d0d16d991270800010b7dd7,USPpl,3,0.5
5daa18ed95be5f00133609e8,USPpl,1,0.000171233
5e6027f12036113753519c82,USPpl,4,0.749914384
5b619b6c5256470001bcf992,USPpl,5,0.999828767
5e35d4a59d323458753819d2,USPpl,1,0.000171233
595b93be7882150001240e21,USPpl,5,0.999828767
5e37b3d7abde98738c0f1e7c,USPpl,4,0.749914384
5e29ada5d441690127fb5748,USPpl,3,0.5
5e84b8443f064006f1b5215c,USPpl,5,0.999828767
5dcca657854936945d68eaa9,USPpl,3,0.5
5cd321750316ed0017c81bcd,USPpl,5,0.999828767
5b4d39f2d4c93b00019c8217,USPpl,4,0.749914384
55b9a9b0fdf99b6906d2aba4,USPpl,2,0.250085616
58a43e029a17120001d910d5,USPpl,3,0.5
5edeb3b209233c154f4d552a,USPpl,2,0.250085616
5d9f8573ce3daf0015e3e400,USPpl,3,0.5
5de1986c040f531f97eb6092,USPpl,4,0.749914384
5490c822fdf99b71ba910e1a,USPpl,4,0.749914384
5831f08ebfb3b400015a6ad4,USPpl,5,0.999828767
5e6690ca0ef3a301da87b4d9,USPpl,5,0.999828767
5e9b621702bbdc069b2496c4,USPpl,4,0.749914384
5e6989bc651f7d241449fccf,USPpl,2,0.250085616
5e8537fe23609011fe987ca7,USPpl,4,0.749914384
5ea997837d28170bc5125c56,USPpl,4,0.749914384
5d378df21acda30001e7191e,USPpl,3,0.5
5cc1e9161758c700138de977,USPpl,3,0.5
5c82a8cdfff8430015e9942f,USPpl,4,0.749914384
5c925b0fb138fe0014e4036b,USPpl,1,0.000171233
5e5ab88a43f33029b119a48c,USPpl,2,0.250085616
5e19c8d1477f3b24e0ac5efa,USPpl,5,0.999828767
5a212dcc7b108200011e040c,USPpl,5,0.999828767
5c27f83289f035000174a168,USPpl,5,0.999828767
5ed081544e61f3163c036286,USPpl,3,0.5
5d6d6412f570e000184cf48b,USPpl,5,0.999828767
5bddf0f876219d00014b145e,USPpl,5,0.999828767
5dacf17a6f11e500163e3bc4,USPpl,4,0.749914384
5e4af9e73485dd000c99724e,USPpl,5,0.999828767
5bcb229aa8920a00013060fa,USPpl,5,0.999828767
5b15307351caaf0001228d9b,USPpl,3,0.5
5cb9bc10e50fe5001746c43b,USPpl,3,0.5
5a0d9553fe645f0001e9f852,USPpl,4,0.749914384
5c03217b1a20110001e979f0,USPpl,3,0.5
5ec12ad1759b78000a4f9965,USPpl,3,0.5
5e552a5e45774651f60e62b3,USPpl,5,0.999828767
5dc1c27fb3e5c212018d9e33,USPpl,4,0.749914384
5ec2f967fa87231315e8b60c,USPpl,5,0.999828767
5e5b0bcc7a584430eb8bea65,USPpl,5,0.999828767
5c971acab18d000001e1afd7,USPpl,3,0.5
5e815773285d3883ba2fbbcf,USPpl,5,0.999828767
5eb1bc2b9d57e52f90d13214,USPpl,3,0.5
5b5c8d4e10aec90001ed4bee,USPpl,3,0.5
5d63179aa3b94d0001da4bb6,USPpl,5,0.999828767
5c742339e621f900163f4543,USPpl,4,0.749914384
583b397f54686200010f1d20,USPpl,5,0.999828767
59dc458f77860e000151240e,USPpl,5,0.999828767
5b76ce43bfc4cb0001f2c4c3,USPpl,4,0.749914384
5e80d8569d1bdf03449b0c2e,USPpl,3,0.5
5e175705cfe8dc000b559793,USPpl,3,0.5
5ddae85b393bd3a44d7cbaaa,USPpl,4,0.749914384
5e1797da928b15062260e30e,USPpl,4,0.749914384
5d612ae16512d700159face7,USPpl,3,0.5
55ddb84550a1f7000b90d65a,USPpl,2,0.250085616
5e27868c5cbbcc0b3599574b,USPpl,3,0.5
5c871f91e769f8000178afc8,USPpl,2,0.250085616
5d461284d9b0690001720f6d,USPpl,3,0.5
5e83abb4e0a2e40fd565226d,USPpl,3,0.5
5c28113978fad50001932f58,USPpl,4,0.749914384
5e78bf026d9a62443b9d5b74,USPpl,5,0.999828767
5dba287f9653e80734e335d7,USPpl,5,0.999828767
58f10189738cac000116d3ab,USPpl,3,0.5
5ee3c01c7247c006e9a3f4fd,USPpl,5,0.999828767
59f226a9d6380600018b2923,USPpl,2,0.250085616
5a6f1ccade1f390001dbd8b7,USPpl,5,0.999828767
5e7daa886c123242e86c8138,USPpl,5,0.999828767
5ee64e85c682de3a880579c6,USPpl,3,0.5
A1PAY3X73PQ16S,USPpl,5,0.999828767
5c92870723bd7e001870138e,USPpl,2,0.250085616
5d30a193b2cfe00017231a93,USPpl,4,0.749914384
5d4c7ac3e8ec490018b0050d,USPpl,4,0.749914384
5e84253b26729e1847f16611,USPpl,3,0.5
5c70852d7826350001565ce4,USPpl,3,0.5
5c40e7d99d27f00001159a65,USPpl,4,0.749914384
5ab84333f69e940001d8f0af,USPpl,2,0.250085616
5de82c263aa2777a36b996b2,USPpl,4,0.749914384
5dd5db1ded7ea4574c7bc996,USPpl,2,0.250085616
5d8c46cc53b833001a4bf916,USPpl,5,0.999828767
5e606b1eaf84e83c728748d7,USPpl,4,0.749914384
5ec46d59c1c5e016fafe11d6,USPpl,3,0.5
5ea90a840928983752c88275,USPpl,3,0.5
5e6ef5fbf14d264ae2ef3867,USPpl,3,0.5
5bd9f569eb22f2000183df4e,USPpl,5,0.999828767
5ee6706034f12e3d82d952aa,USPpl,5,0.999828767
5ec6c96f5b660e0f25ea094c,USPpl,4,0.749914384
5e9f55237c0db50bb0a02621,USPpl,4,0.749914384
5ddc516e82a527bc2397e6e1,USPpl,2,0.250085616
59c0782e5364260001dc4740,USPpl,5,0.999828767
5edaf0abba14031b7899eb3f,USPpl,5,0.999828767
5e69987e0873d600084bc920,USPpl,4,0.749914384
5ed0091bd374190b9b04045d,USPpl,4,0.749914384
5ea9cc7058ebeb11a12e659c,USPpl,3,0.5
5761c23632676f0007eb36b3,USPpl,2,0.250085616
5e41d817cfafb807ef94486a,USPpl,3,0.5
5c82656bed1753001581fd1e,USPpl,3,0.5
5ec5a64c306f255ec98d5cc1,USPpl,3,0.5
5ebe057674d69c15b1642055,USPpl,5,0.999828767
57d6dd8d6598aa000199188b,USPpl,4,0.749914384
597fe89a1b41a20001749f57,USPpl,3,0.5
5eea5252da0cfc115e24e69b,USPpl,3,0.5
5ee3a34e16ad19048aef74f6,USPpl,4,0.749914384
56fdff4ee0f9ff000f19c466,USPpl,4,0.749914384
 5ad4a9f30f5d3900016a4d8b ,USPpl,1,0.000171233
5ec81134ac7d6b2b9ac51453,USPpl,3,0.5
5edfb0770fb0722aa3839b6d,USPpl,2,0.250085616
5b32c0ff975e260001e97d0e,USPpl,1,0.000171233
5ee232f2b970662cfa352567,USPpl,4,0.749914384
5eb52896e034073a7b8aa981,USPpl,3,0.5
5cf21b7b2456d90001ee8e40,USPpl,4,0.749914384
5eb02a40b17a8c0868685d32,USPpl,5,0.999828767
5953d01e4d560700016462da,USPpl,4,0.749914384
5c6a36214fbf270001311702,USPpl,5,0.999828767
5ed062703c9248144a334cb4,USPpl,5,0.999828767
5e065bba5a342503b3f3e0bc,USPpl,5,0.999828767
5eaa6339b2e5311e8e020396,USPpl,3,0.5
5ede8a971588b310e81f852f,USPpl,4,0.749914384
5e2039ccf0b71e34ef9c60a2,USPpl,4,0.749914384
5e8be450affef10d24343a7f,USPpl,3,0.5
5a04869ff2e3460001edad2e,USPpl,3,0.5
5d4a41890e604c00011ade8b,USPpl,4,0.749914384
5d5fa32a0fc94a0001632ac7,USPpl,5,0.999828767
5d344bd3b0f315001a122275,USPpl,3,0.5
5df162b6c76aa6080c4c7694,USPpl,4,0.749914384
546f8a9cfdf99b4a593414ea,USPpl,2,0.250085616
5dc47ddd034b45342d3b2e3a,USPpl,3,0.5
5a21b2e1e473b80001baaa09,USPpl,3,0.5
5c2d187569ceff00011417de,USPpl,3,0.5
5687d85e369319000c269c55,USPpl,5,0.999828767
5e1f938b06121f2be0d1ead4,USPpl,5,0.999828767
5eac6f1aa8b3bb0dcfebeba9,USPpl,5,0.999828767
5eb635754bbde6534e62c05e,USPpl,4,0.749914384
5d7b2e78698dea001853b5ec,USPpl,4,0.749914384
5bfd81fb2feab400014d9060,USPpl,3,0.5
5dd1964987c1fd2082c4d88e,USPpl,4,0.749914384
5d7af4ee784e52001b9b02da,USPpl,5,0.999828767
5e8fa34befd9542a66b02feb,USPpl,5,0.999828767
5e820eb36551aa02fd72e1dc,USPpl,3,0.5
5de01c13c3a15e0a03332169,USPpl,3,0.5
5ea5d2b8d2bc3308f7af06d5,USPpl,4,0.749914384
59c6305e6a287600011c388d,USPpl,4,0.749914384
57a761c22fc0d400012c9656,USPpl,3,0.5
5d83d2f1ae7a8b00017ec6a9,USPpl,3,0.5
56e130548b1c33000a388671,USPpl,3,0.5
5c0f1cf4f3027300014b606f,USPpl,3,0.5
5c92cda483617d0010bef1b8,USPpl,3,0.5
5d558ebe886e3f0020e90fce,USPpl,4,0.749914384
5e83d36b6d7daf107aea7a7c,USPpl,3,0.5
5efba90ef81cbe13a3d7df40,USPpl,4,0.749914384
5ec5880e02a64c5b4102561f,USPpl,4,0.749914384
5588d358fdf99b304ee5674f,USPpl,3,0.5
5d5c265773125e001af7f4cf,USPpl,5,0.999828767
5ad9cc7ddfcfcb0001e667f3,USPpl,5,0.999828767
5eca36ad460a2b19ab37697b,USPpl,1,0.000171233
5e9ca054511e7a1c5c5640e5,USPpl,5,0.999828767
5e911cfaefd95445d5a6c890,USPpl,4,0.749914384
5bf5ab78f35e0c000101b657,USPpl,3,0.5
5800e50de3536e00012840f4,USPpl,4,0.749914384
5e649034feba20212bb729db,USPpl,4,0.749914384
5b16ceb0bdf4e10001630f58,USPpl,5,0.999828767
5e1882adfd7db4158998b5f0,USPpl,3,0.5
5b954f10754b700001f06bf0,USPpl,4,0.749914384
57bb6878eb28030001f7ea94,USPpl,4,0.749914384
5ef165863c30cb15b9c83613,USPpl,5,0.999828767
5e4a1730c94447480594cea4,USPpl,4,0.749914384
5de7f5d27c17f804d007da90,USPpl,5,0.999828767
5e2861fb5c6297029148b635,USPpl,5,0.999828767
5d93c9c410165c0015326102,USPpl,5,0.999828767
5c47d714a8703f0001b6e780,USPpl,3,0.5
5d0e9d1bf403080016411381,USPpl,3,0.5
5e0e66730db8925a55fffbd5,USPpl,3,0.5
5e2e9c7388448746ab366b7f,USPpl,5,0.999828767
5d6394518df2870001a74b42,USPpl,5,0.999828767
5eaf02446c144d5e3a4d4562,USPpl,4,0.749914384
5a8891155292b800012316a8,USPpl,5,0.999828767
5eaba4a0bc118a184ac2cd2e,USPpl,5,0.999828767
5eddaaaeb2a4d6ab5be32a02,USPpl,5,0.999828767
5e8421d0df483e18852ff25e,USPpl,4,0.749914384
5b4d31673d01bd0001ec447e,USPpl,5,0.999828767
5eab89102e910016bb0b5414,USPpl,3,0.5
5c003b5c2c8cc1000138e25f,USPpl,5,0.999828767
5eb960c022781303ab1ca871,USPpl,4,0.749914384
55f63fc432af740012171ef6,USPpl,3,0.5
58066bf52d948b00014ba876,USPpl,4,0.749914384
5e9732d6bafec41daaf8fc30,USPpl,5,0.999828767
5cdcd4ca9f75db0001411660,USPpl,4,0.749914384
5c1c137b0739430001693cf5,USPpl,4,0.749914384
550bb70bfdf99b6853dab45e,USPpl,3,0.5
5decaac46e09cf3792805023,USPpl,4,0.749914384
5c454961f5e3bc00014ed20b,USPpl,5,0.999828767
5dce29700ad506063969a4a5,USPpl,2,0.250085616
5ee1327109ae2e4f8e01bd60,USPpl,4,0.749914384
576017836442fa0006cfb7cd,USPpl,4,0.749914384
5ec19dd52abb6a5ce5b9fe05,USPpl,3,0.5
5d8927d21571f4001c8ce125,USPpl,4,0.749914384
5dde8fba82f458000c8c7c75,USPpl,5,0.999828767
5dec1c522911273179e44dbe,USPpl,5,0.999828767
5ed57ec8141d24118731f1bc,USPpl,4,0.749914384
5e3b9b820014e23ad71813c8,USPpl,5,0.999828767
59ad6f1e09709e00013c2ba5,USPpl,5,0.999828767
5d5eeb06d8bcde00162d73f1,USPpl,2,0.250085616
5ee644b8a00c6d0621d20793,USPpl,4,0.749914384
5e44399336d11f01939401eb,USPpl,5,0.999828767
5ea08654ea87f206588b6b50,USPpl,3,0.5
5de481c2a49875052fcf6dee,USPpl,5,0.999828767
5c935d881754ba001b25697a,USPpl,3,0.5
5ea9704edf73440535b5e34d,USPpl,4,0.749914384
5eaa605c7c3cbc1f14421a94,USPpl,5,0.999828767
5eda5c5faf7c7f08a2f68cb7,USPpl,5,0.999828767
5bef87523d79ff0001275154,USPpl,3,0.5
5ea77b0161f86b151f475c8f,USPpl,3,0.5
5d5067b25371ae00191f69c4,USPpl,5,0.999828767
5d78647e4dadc9001a3e34dd,USPpl,5,0.999828767
5591cd21fdf99b63126f6c60,USPpl,5,0.999828767
5aa806e7777df200016088c5,USPpl,5,0.999828767
5ef05a7425018a31e8bb3c68,USPpl,2,0.250085616
5d045502bdeaa5000165e935,USPpl,3,0.5
5c4de8f726093e000134ee6e,USPpl,4,0.749914384
5eb2f1a1ce5ba10ab2c0a042,USPpl,3,0.5
5dd1ab5dd3ac2a21600f87b8,USPpl,5,0.999828767
5e935ec0ba38620009a3b0d8,USPpl,5,0.999828767
5e9a567a22a6fa0ee4cf44f1,USPpl,5,0.999828767
5eba34aa6f816b16d72f49e1,USPpl,5,0.999828767
5df97abeabec5d6fcbbc764d,USPpl,5,0.999828767
5c586f5eee248f00016b7fe7,USPpl,5,0.999828767
57656f6c2bfddf000125cce5,USPpl,3,0.5
5e40774a2ee93c2ae0ecad03,USPpl,2,0.250085616
5e23646fd3ba5760bca7801c,USPpl,5,0.999828767
5eeab761609f0d1df85d61bf,USPpl,5,0.999828767
5e8b835818346405e2571585,USPpl,3,0.5
5dd0c43acaee3e187643d32b,USPpl,5,0.999828767
5cfbdcec8483c6001930c1b1,USPpl,3,0.5
5db6ff8c7f9e6b000dd24a19,USPpl,3,0.5
5e2093a7e10aa2000c631268,USPpl,3,0.5
5c8676deddda2d00012ad386,USPpl,3,0.5
5e876872ca754f08ceb52e9e,USPpl,4,0.749914384
5d4702f04f947a0001181420,USPpl,4,0.749914384
5d62935aacd67c0015b06e8d,USPpl,5,0.999828767
5cfea2427b91e70001423ffb,USPpl,3,0.5
5daab7a060ac5d0014235b89,USPpl,5,0.999828767
5ea9024a58a5ae36f0416ed6,USPpl,3,0.5
5ebc75d16a8f8f0c09ba480b,USPpl,4,0.749914384
5e13d5a0398bb6a1517fab4c,USPpl,4,0.749914384
5e921c1b451807056a5e85bb,USPpl,4,0.749914384
5cf7bfff528ef50001e96f69,USPpl,3,0.5
5e9b061b5eb4e3000a5ebc0b,USPpl,3,0.5
56ec151f388e1d000a5924d0,USPpl,5,0.999828767
5e0e32ee1d4607573dc85b1f,USPpl,4,0.749914384
58474a9c89af6500017f4cd6,USPpl,3,0.5
5ecacb83b7f79d242d455216,USPpl,1,0.000171233
5e7f64a99b18e463f74b0c91,USPpl,5,0.999828767
5e84cf62eabe5c081ea860c5,USPpl,4,0.749914384
5ea523b2a7782138712c7e1b,USPpl,4,0.749914384
5e602d66bc402a381b35f74a,USPpl,3,0.5
5e1276f7e69d0a912635da16,USPpl,5,0.999828767
5d9373b0e04970001ab482da,USPpl,3,0.5
559ef308fdf99b2616ff2a4f,USPpl,3,0.5
5ca272f5caf59c0001a942cb,USPpl,5,0.999828767
5b25c819a7cee100011d9091,USPpl,4,0.749914384
5e3cba059e9d0b0b3663c90c,USPpl,5,0.999828767
5bd9fed6780d50000109c503,USPpl,5,0.999828767
5c801cd6aaf2af0016478e6f,USPpl,4,0.749914384
5e614c386ee9b3017b83e4bc,USPpl,5,0.999828767
5eac2cc56665cc23af76e945,USPpl,5,0.999828767
5e9b8957035d900898422c3c,USPpl,4,0.749914384
5edbf245e31b590a6e572482,USPpl,5,0.999828767
5eb0deb2bd00da19c156f390,USPpl,4,0.749914384
5eaf33928c0ee3626f0036e5,USPpl,4,0.749914384
5e700bdb6319c15ed8726932,USPpl,5,0.999828767
5ec5ba3e981556631c1a78ba,USPpl,5,0.999828767
5e3889c805856605d1838c21,USPpl,5,0.999828767
5eefa601e2550709b46a3dff,USPpl,3,0.5
5bcd295277740000016ab0a5,USPpl,5,0.999828767
5b15de5cbd9c310001570400,USPpl,4,0.749914384
55b237e6fdf99b19ea79d2f7,USPpl,4,0.749914384
5db3b031efa9f6000cf02400,USPpl,4,0.749914384
5e9a600390f4ad0f0f200993,USPpl,3,0.5
5ef110ef74978d1e943f0e7a,USPpl,3,0.5
5b457ba9eb64c200015bbab1,USPpl,3,0.5
5ea3b1b9fc11ed33dde53561,USPpl,2,0.250085616
5c8e1af5c6e10f00010d6212,USPpl,5,0.999828767
5f5834134283933a1c3b42d0,USPpl,5,0.999828767
5ee150a384b8a1164fef6273,USPpl,4,0.749914384
5eee3a583a975d29fd3e6f38,USPpl,4,0.749914384
5c82d0ac51b0e00015cbd2fc,USPpl,5,0.999828767
58ac890076c5b70001662993,USPpl,3,0.5
5bddd64b48428800013061a6,USPpl,4,0.749914384
5ee100c8ac33db0e30697284,USPpl,4,0.749914384
5c1bc0ab84ff14000184c2ce,USPpl,4,0.749914384
5d849ee0a954540019f513dd,USPpl,4,0.749914384
5f4d1371c20934977e621ac3,USPpl,4,0.749914384
5f4ee7ff2c5da213f015a27e,USPpl,4,0.749914384
5d74001d391b6600175f433b,USPpl,5,0.999828767
5484fd09fdf99b38dfb9645c,USPpl,3,0.5
5f5d967f60d7fa5fdca4cc4f,USPpl,4,0.749914384
559d9916fdf99b1e2b2dc6b8,USPpl,5,0.999828767
5a03d20a7ecfc50001be0a7a,USPpl,5,0.999828767
5e2a425609072a0abb76094b,USPpl,5,0.999828767
5dcf0e94fce60605794da411,USPpl,4,0.749914384
5ee8fdbb6b0e1325a483f9fa,USPpl,3,0.5
5f3b4854ac7ac783ce22070e,USPpl,4,0.749914384
5f3ed5c238cf461818f961b0,USPpl,3,0.5
5c6319a0b73d590001ae789d,USPpl,3,0.5
5e38e79295ff561112eae457,USPpl,3,0.5
5a91877e777df200015fa0f5,USPpl,3,0.5
5f4a7a00dc1bde60ab8f7ac5,USPpl,5,0.999828767
5e6da92a65f32b372cf0fbdc,USPpl,2,0.250085616
5f6e36c7f042f033d0f97bc1,USPpl,3,0.5
5f59dc445d3541000c150f40,USPpl,4,0.749914384
5cfdd7d53ca1bb00011030d4,USPpl,4,0.749914384
5825ecee95f3030001cf889a,USPpl,2,0.250085616
5dcaf5db575da17c63ebb51b,USPpl,2,0.250085616
5f7392562b5e060e795d20db,USPpl,3,0.5
56f9364e895094000c8f4967,USPpl,3,0.5
56259489ed6e5a0005c80fde,USPpl,5,0.999828767
5ee2c239f4ec4b804a79cf80,USPpl,4,0.749914384
5bdbf2d92562330001b8d056,USPpl,2,0.250085616
5ace650a436f550001004f87,USPpl,5,0.999828767
5f94a8e7fa8c422fc88940b0,USPpl,3,0.5
5e63e24eaf3bd51660031dbe,USPpl,5,0.999828767
5d8fea94efcbb5001756364b,USPpl,5,0.999828767
5e4dd61e228f8723566e06d4,USPpl,2,0.250085616
5f4c4b277200c9868db9d43f,USPpl,3,0.5
5f49f3262a3d07563d14a7f1,USPpl,5,0.999828767
5ee09c1a0c2ad1027f541f53,USPpl,4,0.749914384
5ef1980b60a4447bc1a5408c,USPpl,5,0.999828767
5daa6f580d55870011370fd3,USPpl,3,0.5
5d305152b2cfe00019231a2a,USPpl,4,0.749914384
56fa002e8425ef000b3a4276,USPpl,5,0.999828767
5ec2feeb47c4471339d3b2ce,USPpl,4,0.749914384
5e9fc65dee2ccf178f0e413f,USPpl,4,0.749914384
5d264dc7e4a0cb001a3efea6,USPpl,5,0.999828767
5f7d3ace29e51d20f794994a,USPpl,4,0.749914384
5e28e8730fd86a0a19e084cd,USPpl,3,0.5
5f2a12f5837dd81e5881b7cc,USPpl,2,0.250085616
5a49d6a06d85f80001c25bc4,USPpl,3,0.5
5e1c138a2bf9514062e4de6b,USPpl,5,0.999828767
5f16f559325a640008bb9a07,USPpl,4,0.749914384
5f4c5105ad5ee685d48bcca2,USPpl,3,0.5
5f2853a8e736e613955f73bf,USPpl,4,0.749914384
5f1a30f8e8cd9a11b2832182,USPpl,4,0.749914384
5c6d590ca190e0000103ec5f,USPpl,4,0.749914384
5c57c06ed05b82000139682e,USPpl,4,0.749914384
5c0990b854deae0001ac693c,USPpl,5,0.999828767
5c101f812a1a620001f04007,USPpl,1,0.000171233
5c2fcd716ea6880001dc8e3d,USPpl,3,0.5
5c9527e29e4f7400011e1571,USPpl,4,0.749914384
5f1b2c6bb5afc42e312b436a,USPpl,3,0.5
5dd2c9f2c925a82e5167ef8b,USPpl,5,0.999828767
5b7cbe9db630cf000125dffe,USPpl,4,0.749914384
59296fb2e8a7ff000163f033,USPpl,2,0.250085616
5f9c3ecd9a95b50a57842e5c,USPpl,5,0.999828767
5d94794a521f890016f93604,USPpl,5,0.999828767
599ec7dc617ca80001fcd124,USPpl,3,0.5
5e531b2205acdb33c0f5f24c,USPpl,3,0.5
5dd3e9d93228863b9c89ad1a,USPpl,5,0.999828767
5dbaded2af6b8e0e8c3632ed,USPpl,1,0.000171233
5c12521fbf739a0001cfeb03,USPpl,3,0.5
5db0a97f127d4000117cdfa0,USPpl,5,0.999828767
5b26ed8a8ecf3f0001619040,USPpl,3,0.5
58e79ac632bebb0001b741ec,USPpl,4,0.749914384
5bf08e67d63d690001360a79,USPpl,5,0.999828767
5b707a406f0ed10001bfb973,USPpl,5,0.999828767
5f4c4dd50a92c286c1972f06,USPpl,3,0.5
5f3ac1732efa0a74f975b1a8,USPpl,4,0.749914384
5ea70b0537c5170b90ece8ac,USPpl,2,0.250085616
5b9efb73d1ff7a00013bfe84,USPpl,4,0.749914384
5f4813c94e8b081877fb26a6,USPpl,2,0.250085616
5a947fb0f05361000171b5a3,USPpl,5,0.999828767
5e89fdffad009e010e958ee7,USPpl,2,0.250085616
5a5c23afe0cf3d0001268781,USPpl,3,0.5
5f50732850c7c600098593df,USPpl,2,0.250085616
5e2ac2aa0038f21089a533a4,USPpl,5,0.999828767
59977c8ba7b2400001523396,USPpl,4,0.749914384
5a5d7a42acc75b00017a8193,USPpl,5,0.999828767
5ecaa9b289161d043d541b6c,USPpl,4,0.749914384
599be3660ed7ae0001991db9,USPpl,2,0.250085616
5f773334d74b082186824cac,USPpl,5,0.999828767
5dea8a8fcd6328000aeb1cf4,USPpl,3,0.5
5e3d679eaa341501c1a5a90b,USPpl,2,0.250085616
5aeeb4903c80f200013af2ed,USPpl,4,0.749914384
5dc59aea37023940a0860dea,USPpl,5,0.999828767
5e3adfc595ff562fbdd130fa,USPpl,5,0.999828767
5f26a21c70a6d23f6032b1ea,USPpl,5,0.999828767
5c58e01e6f4ec5000164c35a,USPpl,5,0.999828767
5f482b0da1cde52de45f174c,USPpl,4,0.749914384
5e1a288a1859772a7ff2700a,USPpl,4,0.749914384
5e9420fb792513752fd18744,USPpl,3,0.5
5c39606586c1450001a9675d,USPpl,4,0.749914384
5de9ca36a484410fdd8a928b,USPpl,5,0.999828767
559fa17cfdf99b69c369d364,USPpl,3,0.5
5ec771e68288e91bf1919096,USPpl,5,0.999828767
5f6c102b6ec04317fc9a8127,USPpl,3,0.5
5e4a59b502b78f4a232c0cff,USPpl,5,0.999828767
5f034b403ad29e529145f174,USPpl,5,0.999828767
5c31847f10677f0001ddc781,USPpl,5,0.999828767
5ea5dd6605b5170963934a65,USPpl,5,0.999828767
5e795b321feceb5164cd115d,USPpl,4,0.749914384
5fa322092858085f30d5b011,USPpl,4,0.749914384
5f50468c0868af1baaec306c,USPpl,5,0.999828767
570521cfde5095001018a0c8,USPpl,4,0.749914384
5b97f70161c19e00018db4a8,USPpl,5,0.999828767
5b3e3a299a6a140001222ea1,USPpl,5,0.999828767
557d84c8fdf99b4d577438df,USPpl,3,0.5
5db3029ffa4efa000a145bde,USPpl,2,0.250085616
54af2a48fdf99b09c01b3801,USPpl,3,0.5
5e46f51bc3298c1bf813a984,USPpl,3,0.5
5f2502c10858c4143fafa023,USPpl,4,0.749914384
592e85797b619d0001cb07e9,USPpl,5,0.999828767
55cd909c34e906000a8d1e1e,USPpl,4,0.749914384
5f5feca329bdfb0cfc2a8928,USPpl,5,0.999828767
5f723cf881f5c0159cfa6da1,USPpl,4,0.749914384
5e3d91a08dfa83000c9f4d36,USPpl,3,0.5
5ee9b0eb623285360eda1910,USPpl,4,0.749914384
5eb030b6e679c6080c9b2350,USPpl,3,0.5
5e87e49bb69f7b469f03cc68,USPpl,4,0.749914384
5c3027ef69d7820001063974,USPpl,2,0.250085616
5d6edb6ada16690017c9b828,USPpl,5,0.999828767
5f500418133110165a1539a9,USPpl,5,0.999828767
5f0dec5bb2612205fe864ab6,USPpl,4,0.749914384
5c83f1ed20b39a001440b6b1,USPpl,4,0.749914384
5f5f039252a9217cad40cc18,USPpl,4,0.749914384
5be2e7e491deed00015adcb0,USPpl,2,0.250085616
5c6b2f0d5b27b00001a3561f,USPpl,4,0.749914384
5ec453f93ba6b432bdf01d58,USPpl,3,0.5
5c7a94dc8fbcb100146b6dc7,USPpl,3,0.5
5ecffcc0d483170a794928e9,USPpl,4,0.749914384
59347d4f53490b0001563e47,USPpl,3,0.5
5d1d3f10d5669200017b4e46,USPpl,5,0.999828767
5e975c32ca82b62079dc8f7c,USPpl,4,0.749914384
5dae25fc2e361800135fbd02,USPpl,3,0.5
5df58b28ecb3ea3ed1ceea37,USPpl,3,0.5
5e770f11a9d3b527c662aa23,USPpl,3,0.5
5d453e8723a5bb0001492546,USPpl,3,0.5
58ed2be2a083320001a13783,USPpl,2,0.250085616
5f52e45ad408d55fa156aa21,USPpl,4,0.749914384
5e3dff6b8714b707b9a258b0,USPpl,5,0.999828767
5f1703a31ea06d025b729ad9,USPpl,4,0.749914384
5d1618630b1f87001715eca7,USPpl,5,0.999828767
5e8d44819163b611f62d706c,USPpl,4,0.749914384
5f5d48f1c6768e5bcae08170,USPpl,4,0.749914384
5c5deed04ee81200018ebb4a,USPpl,5,0.999828767
5f2a13417b4ac51dc95d38c1,USPpl,4,0.749914384
5d14cea059c33d0001f19bb3,USPpl,5,0.999828767
5f9803e732d857040c277dd9,USPpl,5,0.999828767
